transaction_id,customer_id_x,source_account_id,destination_account_id,amount,currency,transaction_type,transaction_date,transaction_time,payee_payer_name,description,payment_channel,device_id,device_model,ip_address,ip_address_country,known_device,status,is_flagged,flag_reason,is_fraud,fraud_type,risk_score,location_risk,amount_risk,velocity_risk,ctr_flag,sar_flag,transaction_datetime,hour,day_of_week,is_weekend,is_night,is_business_hours,log_amount,is_round_amount,sin_hour,cos_hour,sin_day_of_week,cos_day_of_week,age,annual_income,is_vulnerable,vulnerability_score,credit_score,digital_literacy_level,risk_profile,customer_tenure_years,txn_per_month,alert_to_txn_ratio,call_to_txn_ratio,risk_velocity,avg_risk_score,max_risk_score,known_device_rate,source_daily_limit,source_monthly_limit,source_is_mule_account,customer_id_y,destination_daily_limit,destination_monthly_limit,destination_is_mule_account,customer_id,amount_to_daily_limit_ratio,amount_to_monthly_limit_ratio,location_risk_score,amount_risk_score,velocity_risk_score,anomaly_score,hesitation_indicators,typing_pattern_anomaly,copy_paste_detected,new_payee_flag,authentication_failures,txn_call_count,txn_escalation_rate,txn_outcome_reached_rate,txn_avg_call_duration,txn_avg_resolution_hours,hours_since_last_call,txn_alert_count,txn_high_priority_rate,txn_avg_alert_risk_score,txn_avg_false_positive_prob,hours_since_last_alert,relative_amount_to_avg,risk_score_gap,device_trust_gap,source_mule_account_rate
TXN-2024-002167,AU-CUST00600,ACC00000657,ACC00000619,22.61,AUD,Payment,2025-08-24,21:35:16,Payee-000665,Restaurant,Mobile Banking,DEV-UST00106,Samsung Galaxy S23,112.88.146.17,AU,1,Completed,0,,0,LEGITIMATE,8.0,Low,Low,Low,0,0,2025-08-24 21:35:16,21,6,1,0,0,3.1616703510974213,False,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,40.97741273100616,43475.0,0,0.0,797.0,Medium,Low,0.5585215605749486,0.12983204478805652,1.0,0.5,0.0,8.0,8.0,1.0,6435.0,151790.0,0.0,AU-CUST00528,0.0,0.0,0.0,,0.0035130515848353014,0.00014895481286769308,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-009533,AU-CUST00908,ACC00000761,ACC00000744,40.03,AUD,Payment,2025-04-11,05:25:52,Payee-000285,Rent payment,Mobile Banking,DEV-UST00619,Samsung Galaxy S23,203.10.67.18,AU,1,Pending,0,,0,LEGITIMATE,21.0,Low,Low,Low,0,0,2025-04-11 05:25:52,5,4,0,1,0,3.714303506454095,False,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-003242,AU-CUST00775,ACC00000054,ACC00000154,12.98,AUD,Payment,2024-09-24,10:27:30,Payee-000959,Salary payment,Card Payment,DEV-UST00205,iPhone 14,203.56.113.130,AU,1,Completed,0,,0,LEGITIMATE,35.0,Low,Low,Low,0,0,2024-09-24 10:27:30,10,1,0,0,1,2.637627736805664,False,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,51.969883641341546,109753.0,1,0.0,607.0,Medium,Low,1.5879534565366187,0.19944711784580732,0.2,0.2,0.0,21.25,35.0,1.0,25000.0,38001.0,0.0,AU-CUST00036,25000.0,30891.0,0.0,AU-CUST00139,0.0005191792328306868,0.0003415609704752382,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,0.0
TXN-2024-005500,AU-CUST00555,ACC00000918,ACC00000231,674.65,AUD,Payment,2024-11-20,04:01:53,Payee-000573,Salary payment,Card Payment,DEV-UST00373,Google Pixel 7,248.73.237.156,AU,1,Completed,0,,0,LEGITIMATE,47.0,Low,Medium,Low,0,0,2024-11-20 04:01:53,4,2,0,1,0,6.515675190484095,False,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,53.96851471594798,14888.0,1,0.03,446.0,High,Medium,1.4784394250513346,0.10671633614550236,0.0,0.0,0.0,37.0,47.0,1.0,5000.0,55992.0,0.0,AU-CUST00704,25000.0,136420.0,0.0,AU-CUST00167,0.13490301939612076,0.01204882753201293,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
TXN-2024-005500,AU-CUST00555,ACC00000918,ACC00000231,674.65,AUD,Payment,2024-11-20,04:01:53,Payee-000573,Salary payment,Card Payment,DEV-UST00373,Google Pixel 7,248.73.237.156,AU,1,Completed,0,,0,LEGITIMATE,47.0,Low,Medium,Low,0,0,2024-11-20 04:01:53,4,2,0,1,0,6.515675190484095,False,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,53.96851471594798,14888.0,1,0.03,446.0,High,Medium,1.4784394250513346,0.10671633614550236,0.0,0.0,0.0,37.0,47.0,1.0,25000.0,196528.0,0.0,AU-CUST00710,25000.0,136420.0,0.0,AU-CUST00167,0.026984920603175873,0.0034328267075088154,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
TXN-2024-011733,AU-CUST00560,ACC00000937,ACC00001152,38.51,AUD,Payment,2025-08-19,03:21:49,Payee-000065,Rent payment,Mobile Banking,DEV-UST00742,Samsung Galaxy S23,203.167.17.58,AU,1,Completed,0,,0,LEGITIMATE,13.0,Low,Low,Low,1,0,2025-08-19 03:21:49,3,1,0,1,0,3.6765538044232993,False,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-000774,AU-CUST00679,ACC00000500,ACC00000562,45.31,AUD,Payment,2024-10-05,09:28:15,Payee-000702,Restaurant,ATM,DEV-UST00396,Samsung Galaxy S23,203.193.93.16,AU,1,Completed,0,,0,LEGITIMATE,5.0,Low,Low,Low,0,0,2024-10-05 09:28:15,9,5,1,0,1,3.8353579204926604,False,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,192875.0,0.0,AU-CUST00341,0.0,0.0,0.0,,0.001812327506899724,0.00023491777100313155,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-009310,AU-CUST00228,ACC00000767,ACC00000356,75.62,AUD,Payment,2025-07-06,15:40:28,Payee-000816,Rent payment,Mobile Banking,DEV-UST00703,iPhone 14,130.160.223.170,AU,1,Completed,0,,0,LEGITIMATE,23.0,Low,Low,Low,0,0,2025-07-06 15:40:28,15,6,1,0,1,4.338858139272503,False,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,172305.0,0.0,AU-CUST00620,19272.0,178172.0,0.0,AU-CUST00255,0.0030246790128394866,0.00043887038176267806,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-009310,AU-CUST00228,ACC00000767,ACC00000356,75.62,AUD,Payment,2025-07-06,15:40:28,Payee-000816,Rent payment,Mobile Banking,DEV-UST00703,iPhone 14,130.160.223.170,AU,1,Completed,0,,0,LEGITIMATE,23.0,Low,Low,Low,0,0,2025-07-06 15:40:28,15,6,1,0,1,4.338858139272503,False,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,87401.0,0.0,AU-CUST00614,19272.0,178172.0,0.0,AU-CUST00255,0.0030246790128394866,0.0008651975927324318,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-009311,AU-CUST00238,ACC00001133,ACC00000213,63.79,AUD,Payment,2024-12-25,10:29:18,Payee-000147,Utilities,Mobile Banking,DEV-UST00619,iPhone 13,203.240.163.7,AU,1,Completed,0,,0,LEGITIMATE,57.0,Low,Low,Medium,0,0,2024-12-25 10:29:18,10,2,0,0,1,4.171151270461865,False,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,46473.0,1.0,AU-CUST00891,0.0,0.0,0.0,,0.0025514979400823967,0.0013725954297026295,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-009311,AU-CUST00238,ACC00001133,ACC00000213,63.79,AUD,Payment,2024-12-25,10:29:18,Payee-000147,Utilities,Mobile Banking,DEV-UST00619,iPhone 13,203.240.163.7,AU,1,Completed,0,,0,LEGITIMATE,57.0,Low,Low,Medium,0,0,2024-12-25 10:29:18,10,2,0,0,1,4.171151270461865,False,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,199998.0,0.0,AU-CUST00891,0.0,0.0,0.0,,0.0025514979400823967,0.00031895159475797376,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-001660,AU-CUST00197,ACC00000560,ACC00000977,594.79,AUD,Payment,2025-01-02,18:08:44,Payee-000167,Utilities,Mobile Banking,DEV-UST00629,iPhone 14,203.101.247.30,AU,1,Completed,0,App Investment Scam pattern detected,0,APP_INVESTMENT_SCAM,37.0,Low,Low,Low,0,0,2025-01-02 18:08:44,18,3,0,0,1,6.389888255982569,False,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,40.97741273100616,75011.0,0,0.0,637.0,High,Low,0.4791238877481177,0.14815941588074233,0.0,0.0,0.0,37.0,37.0,1.0,0.0,0.0,0.0,,25000.0,165845.0,0.0,AU-CUST00798,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-001660,AU-CUST00197,ACC00000560,ACC00000977,594.79,AUD,Payment,2025-01-02,18:08:44,Payee-000167,Utilities,Mobile Banking,DEV-UST00629,iPhone 14,203.101.247.30,AU,1,Completed,0,App Investment Scam pattern detected,0,APP_INVESTMENT_SCAM,37.0,Low,Low,Low,0,0,2025-01-02 18:08:44,18,3,0,0,1,6.389888255982569,False,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,45.973990417522245,96492.0,0,0.0,728.0,Medium,Low,0.6187542778918549,0.11869363880087741,0.0,0.0,0.0,37.0,37.0,1.0,0.0,0.0,0.0,,25000.0,165845.0,0.0,AU-CUST00798,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-001660,AU-CUST00197,ACC00000560,ACC00000977,594.79,AUD,Payment,2025-01-02,18:08:44,Payee-000167,Utilities,Mobile Banking,DEV-UST00629,iPhone 14,203.101.247.30,AU,1,Completed,0,App Investment Scam pattern detected,0,APP_INVESTMENT_SCAM,37.0,Low,Low,Low,0,0,2025-01-02 18:08:44,18,3,0,0,1,6.389888255982569,False,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,25.987679671457904,111103.0,0,0.0,755.0,Medium,Low,1.2813141683778233,0.06106583072100315,0.0,0.0,0.0,37.0,37.0,1.0,0.0,0.0,0.0,,25000.0,165845.0,0.0,AU-CUST00798,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-001180,AU-CUST00996,ACC00001093,ACC00001109,120.32,AUD,Payment,2025-04-27,15:17:07,Payee-000167,Restaurant,Online Banking,DEV-UST00175,Samsung Galaxy S23,203.212.220.118,AU,1,Completed,0,,0,LEGITIMATE,9.0,Low,Low,Low,0,0,2025-04-27 15:17:07,15,6,1,0,1,4.798431682820381,False,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,49.97125256673511,26048.0,0,0.0,676.0,High,Low,0.2929500342231348,0.4429286039108686,0.3333333333333333,1.0,0.0,22.0,35.0,1.0,22368.0,193646.0,0.0,AU-CUST00882,25000.0,198525.0,0.0,AU-CUST00873,0.0053788725468282,0.0006213367622529654,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0
TXN-2024-001180,AU-CUST00996,ACC00001093,ACC00001109,120.32,AUD,Payment,2025-04-27,15:17:07,Payee-000167,Restaurant,Online Banking,DEV-UST00175,Samsung Galaxy S23,203.212.220.118,AU,1,Completed,0,,0,LEGITIMATE,9.0,Low,Low,Low,0,0,2025-04-27 15:17:07,15,6,1,0,1,4.798431682820381,False,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,18.0,99955.0,0,0.0,773.0,Medium,Low,1.7248459958932238,0.09217374846219363,0.3333333333333333,1.0,0.0,22.0,35.0,1.0,22368.0,193646.0,0.0,AU-CUST00882,25000.0,198525.0,0.0,AU-CUST00873,0.0053788725468282,0.0006213367622529654,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0
TXN-2024-003944,AU-CUST00007,ACC00001225,ACC00000351,28.91,AUD,Payment,2025-09-17,11:18:18,Payee-000450,Utilities,Card Payment,DEV-UST00353,Samsung Galaxy S23,203.52.58.168,AU,1,Completed,0,,0,LEGITIMATE,14.0,Low,Low,Low,0,0,2025-09-17 11:18:18,11,2,0,0,1,3.398192872641857,False,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25000.0,197255.0,0.0,AU-CUST00283,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-007690,AU-CUST00510,ACC00000959,ACC00000548,438.24,AUD,Payment,2024-11-09,08:05:27,Payee-000747,Rent payment,ATM,DEV-UST00623,iPhone 14,203.200.66.250,AU,1,Completed,0,,0,LEGITIMATE,29.0,Low,Low,Low,0,0,2024-11-09 08:05:27,8,5,1,0,1,6.085045960729513,False,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,57.96577686516085,97773.0,0,0.0,685.0,High,Low,0.28473648186173856,0.4528126452812645,0.3333333333333333,0.3333333333333333,0.3333333333333333,24.0,29.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
TXN-2024-005107,AU-CUST00727,ACC00001211,ACC00000433,504.24,AUD,Payment,2025-06-19,01:53:40,Payee-000094,Restaurant,ATM,DEV-UST00214,Samsung Galaxy S23,203.181.27.147,AU,1,Completed,0,,0,LEGITIMATE,28.0,Low,Low,Low,0,0,2025-06-19 01:53:40,1,3,0,1,0,6.225033563905774,False,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,47.97262149212868,75127.0,0,0.0,649.0,High,Medium,1.1991786447638604,0.12995330220146764,0.0,0.0,0.0,20.5,28.0,1.0,5073.0,33882.0,0.0,AU-CUST00951,0.0,0.0,0.0,,0.09937721718565234,0.014881799132308237,0,0,0,0.19,4.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
TXN-2024-005107,AU-CUST00727,ACC00001211,ACC00000433,504.24,AUD,Payment,2025-06-19,01:53:40,Payee-000094,Restaurant,ATM,DEV-UST00214,Samsung Galaxy S23,203.181.27.147,AU,1,Completed,0,,0,LEGITIMATE,28.0,Low,Low,Low,0,0,2025-06-19 01:53:40,1,3,0,1,0,6.225033563905774,False,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,47.97262149212868,75127.0,0,0.0,649.0,High,Medium,1.1991786447638604,0.12995330220146764,0.0,0.0,0.0,20.5,28.0,1.0,25000.0,47801.0,0.0,AU-CUST00964,0.0,0.0,0.0,,0.02016879324827007,0.010548512614534957,0,0,0,0.19,4.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
TXN-2024-004512,AU-CUST00031,ACC00001122,ACC00000608,1143.17,AUD,Payment,2025-07-02,00:19:35,Payee-000233,Grocery shopping,Online Banking,DEV-UST00031,iPhone 13,203.191.109.228,AU,1,Completed,0,,0,LEGITIMATE,24.0,Low,Low,Medium,0,0,2025-07-02 00:19:35,0,2,0,1,0,7.04243476229825,False,0.0,1.0,0.9749279121818236,-0.22252093395631434,75.95345653661876,11335.0,1,0.01,555.0,High,Low,0.5174537987679672,0.6935346055254913,0.0,0.0,0.3333333333333333,23.0,40.0,1.0,0.0,0.0,0.0,,25000.0,33826.0,0.0,AU-CUST00485,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TXN-2024-011742,AU-CUST00265,ACC00000804,ACC00000388,5.43,AUD,Payment,2025-04-18,06:54:58,Payee-000997,Bill payment,ATM,DEV-UST00106,Samsung Galaxy S23,203.191.168.109,AU,1,Completed,0,,0,LEGITIMATE,8.0,Low,Low,Low,0,0,2025-04-18 06:54:58,6,4,0,0,0,1.860974538249528,False,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,28.985626283367555,118590.0,0,0.0,749.0,Medium,Low,1.4127310061601643,0.11140340844103855,0.3333333333333333,0.0,0.0,16.0,24.0,1.0,5012.0,45049.0,0.0,AU-CUST00662,25000.0,69051.0,0.0,AU-CUST00309,0.0010831837223219628,0.00012053274139844617,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0
TXN-2024-007556,AU-CUST00984,ACC00000003,ACC00000214,256.83,AUD,Payment,2024-11-29,00:00:11,Payee-000302,Bill payment,Card Payment,DEV-UST00996,Samsung Galaxy S23,203.215.141.129,AU,1,Completed,0,,0,LEGITIMATE,10.0,Low,Low,Low,1,0,2024-11-29 00:00:11,0,4,0,1,0,5.552300453013218,False,0.0,1.0,-0.433883739117558,-0.9009688679024191,18.99247091033539,10831.0,0,0.05,544.0,Low,Medium,1.1882272416153319,0.065536266989638,1.5,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,,5454.0,199578.0,0.0,AU-CUST00165,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-004368,AU-CUST00662,ACC00000757,ACC00000255,247.23,AUD,Payment,2025-09-16,03:36:02,Payee-001232,Utilities,Mobile Banking,DEV-UST00582,Samsung Galaxy S23,203.210.212.175,AU,1,Completed,0,,0,LEGITIMATE,15.0,Low,Low,Low,0,0,2025-09-16 03:36:02,3,1,0,1,0,5.5143557357322,False,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,37278.0,0.0,AU-CUST00642,0.0,0.0,0.0,,0.009888804447822086,0.0066318839024651945,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-004281,AU-CUST00620,ACC00000099,ACC00000670,15.08,AUD,Payment,2025-06-13,05:04:39,Payee-000277,Fuel,ATM,DEV-UST00991,iPhone 13,203.197.162.41,AU,1,Completed,0,,0,LEGITIMATE,6.0,Low,Low,Low,0,0,2025-06-13 05:04:39,5,4,0,1,0,2.77757626375082,False,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25000.0,114257.0,0.0,AU-CUST00528,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-001984,AU-CUST00468,ACC00000401,ACC00000468,604.12,AUD,Payment,2025-07-19,18:46:32,Payee-000914,Restaurant,Mobile Banking,DEV-UST00877,Samsung Galaxy S23,203.24.137.235,MY,1,Completed,0,,0,LEGITIMATE,24.0,Low,Low,Low,0,0,2025-07-19 18:46:32,18,5,1,0,1,6.405426785470093,False,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,58.965092402464066,73289.0,0,0.01,715.0,Medium,Medium,0.6926762491444216,0.42954796030871006,1.0,0.2,0.0,25.5,52.0,1.0,5127.0,195958.0,0.0,AU-CUST00304,0.0,0.0,0.0,,0.11780811232449298,0.0030828897881699743,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0
TXN-2024-001984,AU-CUST00468,ACC00000401,ACC00000468,604.12,AUD,Payment,2025-07-19,18:46:32,Payee-000914,Restaurant,Mobile Banking,DEV-UST00877,Samsung Galaxy S23,203.24.137.235,MY,1,Completed,0,,0,LEGITIMATE,24.0,Low,Low,Low,0,0,2025-07-19 18:46:32,18,5,1,0,1,6.405426785470093,False,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,58.965092402464066,73289.0,0,0.01,715.0,Medium,Medium,0.6926762491444216,0.42954796030871006,1.0,0.2,0.0,25.5,52.0,1.0,12899.0,52957.0,0.0,AU-CUST00341,0.0,0.0,0.0,,0.046831007751937985,0.011407530495864647,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0
TXN-2024-001984,AU-CUST00468,ACC00000401,ACC00000468,604.12,AUD,Payment,2025-07-19,18:46:32,Payee-000914,Restaurant,Mobile Banking,DEV-UST00877,Samsung Galaxy S23,203.24.137.235,MY,1,Completed,0,,0,LEGITIMATE,24.0,Low,Low,Low,0,0,2025-07-19 18:46:32,18,5,1,0,1,6.405426785470093,False,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,58.965092402464066,73289.0,0,0.01,715.0,Medium,Medium,0.6926762491444216,0.42954796030871006,1.0,0.2,0.0,25.5,52.0,1.0,17086.0,43106.0,0.0,AU-CUST00286,0.0,0.0,0.0,,0.03535553344647978,0.01401442921103301,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0
TXN-2024-005360,AU-CUST00475,ACC00000479,ACC00000152,111.82,AUD,Payment,2025-05-25,03:50:15,Payee-000707,Insurance,Branch,DEV-UST00464,iPhone 13,203.36.154.242,AU,1,Completed,0,,0,LEGITIMATE,23.0,Low,Low,Low,0,0,2025-05-25 03:50:15,3,6,1,1,0,4.72579362831183,False,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,197778.0,0.0,AU-CUST00359,0.0,0.0,0.0,,0.004472621095156193,0.000565378528559655,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-005360,AU-CUST00475,ACC00000479,ACC00000152,111.82,AUD,Payment,2025-05-25,03:50:15,Payee-000707,Insurance,Branch,DEV-UST00464,iPhone 13,203.36.154.242,AU,1,Completed,0,,0,LEGITIMATE,23.0,Low,Low,Low,0,0,2025-05-25 03:50:15,3,6,1,1,0,4.72579362831183,False,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9303.0,30991.0,0.0,AU-CUST00381,0.0,0.0,0.0,,0.012018486672398968,0.003608027878162106,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2024-009000,AU-CUST00345,ACC00000595,ACC00000293,76.42,AUD,Payment,2024-11-19,05:35:15,Payee-000019,Insurance,Online Banking,DEV-UST00306,Samsung Galaxy S23,203.211.185.112,AU,1,Completed,0,,0,LEGITIMATE,26.0,Low,Low,Medium,0,0,2024-11-19 05:35:15,5,1,0,1,0,4.349245145149502,False,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,50.97056810403833,41530.0,0,0.0,624.0,Medium,Very High,1.3333333333333333,0.17647058823529413,0.0,0.5,0.0,25.666666666666668,33.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0,0,1,0.299,4.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333215,0.0,0.0
