account_id,customer_id,is_mule_account,in_degree,out_degree,total_degree,pagerank_centrality,betweenness_centrality,in_flow,out_flow,flow_ratio,avg_transaction_amount
ACC00000870,AU-CUST00700,0,2,0,2,0.0013316759576019474,0.0,750.69,0.0,0.0,375.345
ACC00000870,AU-CUST00700,0,2,0,2,0.0013316759576019474,0.0,750.69,0.0,0.0,375.345
ACC00000870,AU-CUST00700,0,2,0,2,0.0013316759576019474,0.0,750.69,0.0,0.0,375.345
ACC00000379,AU-CUST00327,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000379,AU-CUST00327,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000268,AU-CUST00168,0,0,1,1,0.0004932782117898014,0.0,0.0,54.06,54060000.00000001,54.06
ACC00000268,AU-CUST00168,0,0,1,1,0.0004932782117898014,0.0,0.0,54.06,54060000.00000001,54.06
ACC00001009,AU-CUST00801,0,1,0,1,0.0015717251587769798,0.0,5.51,0.0,0.0,5.51
ACC00000101,AU-CUST00079,0,0,1,1,0.0004932782117898014,0.0,0.0,5.14,5140000.0,5.14
ACC00000101,AU-CUST00079,0,0,1,1,0.0004932782117898014,0.0,0.0,5.14,5140000.0,5.14
ACC00001187,AU-CUST00929,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000695,AU-CUST00596,0,2,0,2,0.0014782492469618456,0.0,58.44,0.0,0.0,29.22
ACC00000695,AU-CUST00596,0,2,0,2,0.0014782492469618456,0.0,58.44,0.0,0.0,29.22
ACC00000401,AU-CUST00341,0,0,1,1,0.0004932782117898014,0.0,0.0,604.12,604120000.0,604.12
ACC00000401,AU-CUST00341,0,0,1,1,0.0004932782117898014,0.0,0.0,604.12,604120000.0,604.12
ACC00000401,AU-CUST00341,0,0,1,1,0.0004932782117898014,0.0,0.0,604.12,604120000.0,604.12
ACC00000930,AU-CUST00780,0,0,2,2,0.0004932782117898014,0.0,0.0,331.56,331560000.0,165.78
ACC00000930,AU-CUST00780,0,0,2,2,0.0004932782117898014,0.0,0.0,331.56,331560000.0,165.78
ACC00000170,AU-CUST00159,0,1,1,2,0.0012431093536718761,1.9920279319110212e-05,526.24,64.98,0.12347978108847675,295.61
ACC00000170,AU-CUST00159,0,1,1,2,0.0012431093536718761,1.9920279319110212e-05,526.24,64.98,0.12347978108847675,295.61
ACC00000266,AU-CUST00200,0,1,0,1,0.0010312013266335195,0.0,1250.12,0.0,0.0,1250.12
ACC00000489,AU-CUST00394,0,0,1,1,0.0004932782117898014,0.0,0.0,62.34,62340000.00000001,62.34
ACC00000489,AU-CUST00394,0,0,1,1,0.0004932782117898014,0.0,0.0,62.34,62340000.00000001,62.34
ACC00000489,AU-CUST00394,0,0,1,1,0.0004932782117898014,0.0,0.0,62.34,62340000.00000001,62.34
ACC00000489,AU-CUST00394,0,0,1,1,0.0004932782117898014,0.0,0.0,62.34,62340000.00000001,62.34
ACC00001035,AU-CUST00816,0,0,1,1,0.0004932782117898014,0.0,0.0,591.21,591210000.0000001,591.21
ACC00001035,AU-CUST00816,0,0,1,1,0.0004932782117898014,0.0,0.0,591.21,591210000.0000001,591.21
ACC00000604,AU-CUST00527,0,0,1,1,0.0004932782117898014,0.0,0.0,127.08,127080000.0,127.08
ACC00000604,AU-CUST00527,0,0,1,1,0.0004932782117898014,0.0,0.0,127.08,127080000.0,127.08
ACC00001231,AU-CUST00970,0,0,2,2,0.0004932782117898014,0.0,0.0,151.47,151470000.0,75.735
ACC00001231,AU-CUST00970,0,0,2,2,0.0004932782117898014,0.0,0.0,151.47,151470000.0,75.735
ACC00000509,AU-CUST00457,0,1,1,2,0.0010312013266335195,0.0,251.27,215.72,0.8585187248776216,233.495
ACC00001245,AU-CUST00978,0,0,2,2,0.0004932782117898014,0.0,0.0,1406.22,1406220000.0,703.11
ACC00001245,AU-CUST00978,0,0,2,2,0.0004932782117898014,0.0,0.0,1406.22,1406220000.0,703.11
ACC00001245,AU-CUST00978,0,0,2,2,0.0004932782117898014,0.0,0.0,1406.22,1406220000.0,703.11
ACC00001177,AU-CUST00917,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001177,AU-CUST00917,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000578,AU-CUST00419,0,0,1,1,0.0004932782117898014,0.0,0.0,5.03,5030000.000000001,5.03
ACC00000578,AU-CUST00419,0,0,1,1,0.0004932782117898014,0.0,0.0,5.03,5030000.000000001,5.03
ACC00000357,AU-CUST00299,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000132,AU-CUST00115,0,1,0,1,0.0009124770846958745,0.0,60.79,0.0,0.0,60.79
ACC00000132,AU-CUST00115,0,1,0,1,0.0009124770846958745,0.0,60.79,0.0,0.0,60.79
ACC00000132,AU-CUST00115,0,1,0,1,0.0009124770846958745,0.0,60.79,0.0,0.0,60.79
ACC00000132,AU-CUST00115,0,1,0,1,0.0009124770846958745,0.0,60.79,0.0,0.0,60.79
ACC00000658,AU-CUST00533,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000998,AU-CUST00787,0,0,2,2,0.0004932782117898014,0.0,0.0,226.86,226860000.00000003,113.43
ACC00000998,AU-CUST00787,0,0,2,2,0.0004932782117898014,0.0,0.0,226.86,226860000.00000003,113.43
ACC00000249,AU-CUST00168,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000249,AU-CUST00168,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000249,AU-CUST00168,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000505,AU-CUST00357,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000812,AU-CUST00686,0,1,0,1,0.0013873740524464541,0.0,37.95,0.0,0.0,37.95
ACC00000308,AU-CUST00280,0,2,0,2,0.0010623599639052307,0.0,1180.06,0.0,0.0,590.03
ACC00000435,AU-CUST00315,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001096,AU-CUST00872,0,0,4,4,0.0004932782117898014,0.0,0.0,1213.1999999999998,1213199999.9999998,303.29999999999995
ACC00001096,AU-CUST00872,0,0,4,4,0.0004932782117898014,0.0,0.0,1213.1999999999998,1213199999.9999998,303.29999999999995
ACC00001033,AU-CUST00826,0,1,1,2,0.0009124770846958745,0.0,560.96,1000.6,1.7837278950370792,780.78
ACC00001033,AU-CUST00826,0,1,1,2,0.0009124770846958745,0.0,560.96,1000.6,1.7837278950370792,780.78
ACC00000055,AU-CUST00040,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000055,AU-CUST00040,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000055,AU-CUST00040,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000676,AU-CUST00538,0,3,2,5,0.0015477027709809169,9.960139659555106e-05,447.06,73.51,0.16442983044781462,104.114
ACC00000980,AU-CUST00774,0,2,1,3,0.001860407504197312,9.960139659555106e-06,152.45000000000002,721.42,4.732174483437192,291.29
ACC00001253,AU-CUST00988,0,1,0,1,0.0009124770846958745,0.0,191.79,0.0,0.0,191.79
ACC00000653,AU-CUST00483,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000653,AU-CUST00483,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000918,AU-CUST00704,0,0,2,2,0.0004932782117898014,0.0,0.0,713.86,713860000.0,356.93
ACC00000918,AU-CUST00704,0,0,2,2,0.0004932782117898014,0.0,0.0,713.86,713860000.0,356.93
ACC00000878,AU-CUST00745,0,0,1,1,0.0004932782117898014,0.0,0.0,197.42,197420000.0,197.42
ACC00000878,AU-CUST00745,0,0,1,1,0.0004932782117898014,0.0,0.0,197.42,197420000.0,197.42
ACC00000088,AU-CUST00068,0,0,2,2,0.0004932782117898014,0.0,0.0,83.86999999999999,83870000.0,41.934999999999995
ACC00000709,AU-CUST00569,0,1,0,1,0.001268649810508809,0.0,387.21,0.0,0.0,387.21
ACC00000709,AU-CUST00569,0,1,0,1,0.001268649810508809,0.0,387.21,0.0,0.0,387.21
ACC00000569,AU-CUST00406,0,3,0,3,0.001454993383378879,0.0,1347.48,0.0,0.0,449.16
ACC00000569,AU-CUST00406,0,3,0,3,0.001454993383378879,0.0,1347.48,0.0,0.0,449.16
ACC00001102,AU-CUST00888,0,0,2,2,0.0004932782117898014,0.0,0.0,647.25,647250000.0,323.625
ACC00001102,AU-CUST00888,0,0,2,2,0.0004932782117898014,0.0,0.0,647.25,647250000.0,323.625
ACC00001116,AU-CUST00866,0,2,0,2,0.0012865457483820343,0.0,146.6,0.0,0.0,73.3
ACC00001116,AU-CUST00866,0,2,0,2,0.0012865457483820343,0.0,146.6,0.0,0.0,73.3
ACC00001116,AU-CUST00866,0,2,0,2,0.0012865457483820343,0.0,146.6,0.0,0.0,73.3
ACC00001116,AU-CUST00866,0,2,0,2,0.0012865457483820343,0.0,146.6,0.0,0.0,73.3
ACC00001032,AU-CUST00822,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000155,AU-CUST00163,0,0,1,1,0.0004932782117898014,0.0,0.0,11.96,11960000.000000002,11.96
ACC00001063,AU-CUST00827,0,1,0,1,0.0010671714872518422,0.0,277.91,0.0,0.0,277.91
ACC00000857,AU-CUST00585,0,0,1,1,0.0004932782117898014,0.0,0.0,548.24,548240000.0,548.24
ACC00000857,AU-CUST00585,0,0,1,1,0.0004932782117898014,0.0,0.0,548.24,548240000.0,548.24
ACC00000857,AU-CUST00585,0,0,1,1,0.0004932782117898014,0.0,0.0,548.24,548240000.0,548.24
ACC00000606,AU-CUST00465,0,3,0,3,0.0015412753940549843,0.0,425.94000000000005,0.0,0.0,141.98000000000002
ACC00000606,AU-CUST00465,0,3,0,3,0.0015412753940549843,0.0,425.94000000000005,0.0,0.0,141.98000000000002
ACC00000576,AU-CUST00449,0,1,0,1,0.0011103697189144464,0.0,23.13,0.0,0.0,23.13
ACC00000737,AU-CUST00539,0,2,0,2,0.0017485111630335757,0.0,489.08000000000004,0.0,0.0,244.54000000000002
ACC00000011,AU-CUST00007,0,1,1,2,0.000702877648242838,0.0,8.64,7.49,0.8668981481481481,8.065000000000001
ACC00001022,AU-CUST00797,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001039,AU-CUST00795,0,1,2,3,0.0011267088910608077,7.47010474466633e-05,14.61,740.21,50.66461327857632,251.60666666666668
ACC00001018,AU-CUST00801,0,1,3,4,0.0008809640111493053,0.0,79.07,1193.81,15.098140887820918,318.21999999999997
ACC00000534,AU-CUST00410,0,3,1,4,0.0032158900976745927,3.9840558638220425e-05,344.94,51.8,0.1501710442395779,99.185
ACC00001250,AU-CUST00986,0,0,1,1,0.0004932782117898014,0.0,0.0,67.65,67650000.00000001,67.65
ACC00000261,AU-CUST00211,0,0,1,1,0.0004932782117898014,0.0,0.0,1175.43,1175430000.0,1175.43
ACC00000261,AU-CUST00211,0,0,1,1,0.0004932782117898014,0.0,0.0,1175.43,1175430000.0,1175.43
ACC00000261,AU-CUST00211,0,0,1,1,0.0004932782117898014,0.0,0.0,1175.43,1175430000.0,1175.43
ACC00000261,AU-CUST00211,0,0,1,1,0.0004932782117898014,0.0,0.0,1175.43,1175430000.0,1175.43
ACC00001252,AU-CUST00985,0,1,1,2,0.0009124770846958745,0.0,234.7,388.86,1.6568385172560718,311.78
ACC00000687,AU-CUST00539,0,0,1,1,0.0004932782117898014,0.0,0.0,8.84,8840000.0,8.84
ACC00000687,AU-CUST00539,0,0,1,1,0.0004932782117898014,0.0,0.0,8.84,8840000.0,8.84
ACC00000838,AU-CUST00633,0,0,3,3,0.0004932782117898014,0.0,0.0,1197.28,1197280000.0,399.0933333333333
ACC00001026,AU-CUST00771,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000684,AU-CUST00520,0,0,3,3,0.0004932782117898014,0.0,0.0,2534.58,2534580000.0,844.86
ACC00000684,AU-CUST00520,0,0,3,3,0.0004932782117898014,0.0,0.0,2534.58,2534580000.0,844.86
ACC00000994,AU-CUST00779,0,3,1,4,0.0025984433163083833,3.9840558638220425e-05,1040.3000000000002,38.16,0.03668172642506968,269.61500000000007
ACC00000994,AU-CUST00779,0,3,1,4,0.0025984433163083833,3.9840558638220425e-05,1040.3000000000002,38.16,0.03668172642506968,269.61500000000007
ACC00000907,AU-CUST00709,0,1,1,2,0.001141076005647037,4.980069829777553e-06,67.63,371.85,5.498299571196215,219.74
ACC00001043,AU-CUST00784,0,1,0,1,0.001001520266149108,0.0,75.35,0.0,0.0,75.35
ACC00001050,AU-CUST00835,0,1,1,2,0.0008809640111493053,5.976083795733064e-05,75.73,18.11,0.2391390466129671,46.92
ACC00000423,AU-CUST00327,0,1,1,2,0.000702877648242838,1.494020948933266e-05,277.03,383.05,1.3827022344150455,330.03999999999996
ACC00000423,AU-CUST00327,0,1,1,2,0.000702877648242838,1.494020948933266e-05,277.03,383.05,1.3827022344150455,330.03999999999996
ACC00000772,AU-CUST00625,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000772,AU-CUST00625,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000352,AU-CUST00285,0,1,1,2,0.0017230950492431452,1.494020948933266e-05,22.83,7.7,0.337275514673675,15.264999999999999
ACC00000474,AU-CUST00358,0,3,0,3,0.0019930379112959966,0.0,336.40999999999997,0.0,0.0,112.13666666666666
ACC00000474,AU-CUST00358,0,3,0,3,0.0019930379112959966,0.0,336.40999999999997,0.0,0.0,112.13666666666666
ACC00000775,AU-CUST00632,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000736,AU-CUST00595,0,2,0,2,0.0010342992168395392,0.0,666.15,0.0,0.0,333.075
ACC00000736,AU-CUST00595,0,2,0,2,0.0010342992168395392,0.0,666.15,0.0,0.0,333.075
ACC00001178,AU-CUST00927,0,0,1,1,0.0004932782117898014,0.0,0.0,5.05,5050000.0,5.05
ACC00001178,AU-CUST00927,0,0,1,1,0.0004932782117898014,0.0,0.0,5.05,5050000.0,5.05
ACC00000470,AU-CUST00396,0,2,1,3,0.00109034208254536,1.494020948933266e-05,74.92999999999999,417.13,5.5669291338582685,164.02
ACC00000470,AU-CUST00396,0,2,1,3,0.00109034208254536,1.494020948933266e-05,74.92999999999999,417.13,5.5669291338582685,164.02
ACC00000856,AU-CUST00665,0,3,1,4,0.0012618094787842688,0.00018924265353154702,659.5799999999999,106.75,0.1618454167803754,191.58249999999998
ACC00000885,AU-CUST00684,0,0,2,2,0.0004932782117898014,0.0,0.0,417.98,417980000.00000006,208.99
ACC00000994,AU-CUST00766,0,3,1,4,0.0025984433163083833,3.9840558638220425e-05,1040.3000000000002,38.16,0.03668172642506968,269.61500000000007
ACC00000994,AU-CUST00766,0,3,1,4,0.0025984433163083833,3.9840558638220425e-05,1040.3000000000002,38.16,0.03668172642506968,269.61500000000007
ACC00000814,AU-CUST00629,0,2,0,2,0.001001520266149108,0.0,1023.61,0.0,0.0,511.805
ACC00000814,AU-CUST00629,0,2,0,2,0.001001520266149108,0.0,1023.61,0.0,0.0,511.805
ACC00000071,AU-CUST00064,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000649,AU-CUST00543,0,2,0,2,0.0013316759576019474,0.0,610.5699999999999,0.0,0.0,305.28499999999997
ACC00000751,AU-CUST00592,0,2,0,2,0.0011030098025426017,0.0,1431.84,0.0,0.0,715.92
ACC00000751,AU-CUST00592,0,2,0,2,0.0011030098025426017,0.0,1431.84,0.0,0.0,715.92
ACC00000751,AU-CUST00592,0,2,0,2,0.0011030098025426017,0.0,1431.84,0.0,0.0,715.92
ACC00000208,AU-CUST00135,0,2,0,2,0.0012865457483820343,0.0,569.73,0.0,0.0,284.865
ACC00000208,AU-CUST00135,0,2,0,2,0.0012865457483820343,0.0,569.73,0.0,0.0,284.865
ACC00001212,AU-CUST00960,0,1,0,1,0.0014750449067656114,0.0,236.73,0.0,0.0,236.73
ACC00001212,AU-CUST00960,0,1,0,1,0.0014750449067656114,0.0,236.73,0.0,0.0,236.73
ACC00001138,AU-CUST00885,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001138,AU-CUST00885,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000429,AU-CUST00389,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000611,AU-CUST00484,0,0,4,4,0.0004932782117898014,0.0,0.0,2954.32,2954320000.0000005,738.58
ACC00000611,AU-CUST00484,0,0,4,4,0.0004932782117898014,0.0,0.0,2954.32,2954320000.0000005,738.58
ACC00000611,AU-CUST00484,0,0,4,4,0.0004932782117898014,0.0,0.0,2954.32,2954320000.0000005,738.58
ACC00000611,AU-CUST00484,0,0,4,4,0.0004932782117898014,0.0,0.0,2954.32,2954320000.0000005,738.58
ACC00000593,AU-CUST00458,0,1,0,1,0.000702877648242838,0.0,11.25,0.0,0.0,11.25
ACC00000593,AU-CUST00458,0,1,0,1,0.000702877648242838,0.0,11.25,0.0,0.0,11.25
ACC00000593,AU-CUST00458,0,1,0,1,0.000702877648242838,0.0,11.25,0.0,0.0,11.25
ACC00000458,AU-CUST00384,0,1,3,4,0.0006330111694251592,0.0,179.48,726.88,4.049921996879875,226.59
ACC00000012,AU-CUST00006,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001086,AU-CUST00871,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001086,AU-CUST00871,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001086,AU-CUST00871,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000193,AU-CUST00132,0,1,2,3,0.0009124770846958745,0.0,125.82,153.2,1.2176124622476554,93.00666666666666
ACC00000477,AU-CUST00307,0,2,1,3,0.0012302964052376994,4.980069829777553e-06,74.66000000000001,62.84,0.8416822930618805,45.833333333333336
ACC00000477,AU-CUST00307,0,2,1,3,0.0012302964052376994,4.980069829777553e-06,74.66000000000001,62.84,0.8416822930618805,45.833333333333336
ACC00000477,AU-CUST00307,0,2,1,3,0.0012302964052376994,4.980069829777553e-06,74.66000000000001,62.84,0.8416822930618805,45.833333333333336
ACC00000477,AU-CUST00307,0,2,1,3,0.0012302964052376994,4.980069829777553e-06,74.66000000000001,62.84,0.8416822930618805,45.833333333333336
ACC00001251,AU-CUST00985,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001251,AU-CUST00985,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001251,AU-CUST00985,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001157,AU-CUST00899,0,1,0,1,0.0010905634476023418,0.0,728.3,0.0,0.0,728.3
ACC00000841,AU-CUST00662,0,0,1,1,0.0004932782117898014,0.0,0.0,75.83,75830000.0,75.83
ACC00000841,AU-CUST00662,0,0,1,1,0.0004932782117898014,0.0,0.0,75.83,75830000.0,75.83
ACC00001040,AU-CUST00824,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001040,AU-CUST00824,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001040,AU-CUST00824,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000300,AU-CUST00233,0,2,1,3,0.0024871488841388813,0.0,295.58000000000004,259.34,0.8773935990256443,184.97333333333336
ACC00000300,AU-CUST00233,0,2,1,3,0.0024871488841388813,0.0,295.58000000000004,259.34,0.8773935990256443,184.97333333333336
ACC00000300,AU-CUST00233,0,2,1,3,0.0024871488841388813,0.0,295.58000000000004,259.34,0.8773935990256443,184.97333333333336
ACC00000300,AU-CUST00233,0,2,1,3,0.0024871488841388813,0.0,295.58000000000004,259.34,0.8773935990256443,184.97333333333336
ACC00000544,AU-CUST00396,0,0,1,1,0.0004932782117898014,0.0,0.0,1001.45,1001450000.0000001,1001.45
ACC00000544,AU-CUST00396,0,0,1,1,0.0004932782117898014,0.0,0.0,1001.45,1001450000.0000001,1001.45
ACC00000092,AU-CUST00091,0,1,0,1,0.0006923732903939816,0.0,1064.69,0.0,0.0,1064.69
ACC00000709,AU-CUST00580,0,1,0,1,0.001268649810508809,0.0,387.21,0.0,0.0,387.21
ACC00000709,AU-CUST00580,0,1,0,1,0.001268649810508809,0.0,387.21,0.0,0.0,387.21
ACC00000584,AU-CUST00427,0,1,1,2,0.0009124770846958745,0.0,5.05,170.02,33.66732673267327,87.53500000000001
ACC00000584,AU-CUST00427,0,1,1,2,0.0009124770846958745,0.0,5.05,170.02,33.66732673267327,87.53500000000001
ACC00000584,AU-CUST00427,0,1,1,2,0.0009124770846958745,0.0,5.05,170.02,33.66732673267327,87.53500000000001
ACC00000859,AU-CUST00627,0,0,2,2,0.0004932782117898014,0.0,0.0,63.78,63780000.00000001,31.89
ACC00000859,AU-CUST00627,0,0,2,2,0.0004932782117898014,0.0,0.0,63.78,63780000.00000001,31.89
ACC00000513,AU-CUST00395,0,2,2,4,0.002026345478502083,1.494020948933266e-05,274.2,647.45,2.3612326768781915,230.41250000000002
ACC00000513,AU-CUST00395,0,2,2,4,0.002026345478502083,1.494020948933266e-05,274.2,647.45,2.3612326768781915,230.41250000000002
ACC00001175,AU-CUST00924,0,0,1,1,0.0004932782117898014,0.0,0.0,600.01,600010000.0,600.01
ACC00000150,AU-CUST00121,0,2,1,3,0.0011796066290555756,4.980069829777553e-06,951.74,639.9,0.6723474898606762,530.5466666666666
ACC00001069,AU-CUST00848,0,2,1,3,0.002576475688307259,1.494020948933266e-05,751.93,33.39,0.04440572925671273,261.7733333333333
ACC00001069,AU-CUST00848,0,2,1,3,0.002576475688307259,1.494020948933266e-05,751.93,33.39,0.04440572925671273,261.7733333333333
ACC00000035,AU-CUST00027,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001025,AU-CUST00813,0,2,2,4,0.0010618783108030288,9.960139659555106e-05,470.62,1250.51,2.6571543920785348,430.2825
ACC00000378,AU-CUST00266,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000378,AU-CUST00266,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000965,AU-CUST00787,0,1,0,1,0.0014467361734152766,0.0,418.69,0.0,0.0,418.69
ACC00000762,AU-CUST00597,0,1,0,1,0.0006426794378969558,0.0,236.88,0.0,0.0,236.88
ACC00000762,AU-CUST00597,0,1,0,1,0.0006426794378969558,0.0,236.88,0.0,0.0,236.88
ACC00000859,AU-CUST00663,0,0,2,2,0.0004932782117898014,0.0,0.0,63.78,63780000.00000001,31.89
ACC00000859,AU-CUST00663,0,0,2,2,0.0004932782117898014,0.0,0.0,63.78,63780000.00000001,31.89
ACC00000991,AU-CUST00765,1,0,2,2,0.0004932782117898014,0.0,0.0,1483.2,1483200000.0,741.6
ACC00000125,AU-CUST00113,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000125,AU-CUST00113,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001095,AU-CUST00889,0,1,0,1,0.0007473992389694547,0.0,127.44,0.0,0.0,127.44
ACC00000233,AU-CUST00191,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00001155,AU-CUST00910,0,1,0,1,0.00126174681110957,0.0,105.58,0.0,0.0,105.58
ACC00001155,AU-CUST00910,0,1,0,1,0.00126174681110957,0.0,105.58,0.0,0.0,105.58
ACC00000790,AU-CUST00642,0,2,0,2,0.000882185353190744,0.0,708.71,0.0,0.0,354.355
ACC00000671,AU-CUST00516,0,1,1,2,0.0010312013266335195,0.0,53.63,32.18,0.6000372925601343,42.905
ACC00000671,AU-CUST00516,0,1,1,2,0.0010312013266335195,0.0,53.63,32.18,0.6000372925601343,42.905
ACC00000671,AU-CUST00516,0,1,1,2,0.0010312013266335195,0.0,53.63,32.18,0.6000372925601343,42.905
ACC00000470,AU-CUST00398,0,2,1,3,0.00109034208254536,1.494020948933266e-05,74.92999999999999,417.13,5.5669291338582685,164.02
ACC00000470,AU-CUST00398,0,2,1,3,0.00109034208254536,1.494020948933266e-05,74.92999999999999,417.13,5.5669291338582685,164.02
ACC00000908,AU-CUST00712,0,0,1,1,0.0004932782117898014,0.0,0.0,72.34,72340000.0,72.34
ACC00000486,AU-CUST00417,0,0,1,1,0.0004932782117898014,0.0,0.0,147.42,147420000.0,147.42
ACC00000486,AU-CUST00417,0,0,1,1,0.0004932782117898014,0.0,0.0,147.42,147420000.0,147.42
ACC00000738,AU-CUST00618,0,0,1,1,0.0004932782117898014,0.0,0.0,560.96,560960000.0000001,560.96
ACC00000738,AU-CUST00618,0,0,1,1,0.0004932782117898014,0.0,0.0,560.96,560960000.0000001,560.96
ACC00000738,AU-CUST00618,0,0,1,1,0.0004932782117898014,0.0,0.0,560.96,560960000.0000001,560.96
ACC00000749,AU-CUST00581,0,1,1,2,0.0009124770846958745,0.0,25.89,42.28,1.6330629586713017,34.085
ACC00000216,AU-CUST00144,0,4,1,5,0.0016094932934232497,3.9840558638220425e-05,74.21,163.69,2.20576741679019,47.58
ACC00000216,AU-CUST00144,0,4,1,5,0.0016094932934232497,3.9840558638220425e-05,74.21,163.69,2.20576741679019,47.58
ACC00000196,AU-CUST00146,0,0,1,1,0.0004932782117898014,0.0,0.0,207.95,207950000.0,207.95
ACC00001217,AU-CUST00960,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000373,AU-CUST00296,0,1,1,2,0.0009124770846958745,4.980069829777553e-06,14.71,65.18,4.430999320190347,39.94500000000001
ACC00000373,AU-CUST00296,0,1,1,2,0.0009124770846958745,4.980069829777553e-06,14.71,65.18,4.430999320190347,39.94500000000001
ACC00001041,AU-CUST00819,0,1,0,1,0.0009124770846958745,0.0,144.42,0.0,0.0,144.42
ACC00001041,AU-CUST00819,0,1,0,1,0.0009124770846958745,0.0,144.42,0.0,0.0,144.42
ACC00001041,AU-CUST00819,0,1,0,1,0.0009124770846958745,0.0,144.42,0.0,0.0,144.42
ACC00001215,AU-CUST00961,0,2,0,2,0.001794598939616207,0.0,659.06,0.0,0.0,329.53
ACC00000181,AU-CUST00122,0,0,1,1,0.0004932782117898014,0.0,0.0,89.64,89640000.0,89.64
ACC00001098,AU-CUST00900,0,4,1,5,0.001485333438948432,0.0,742.52,326.7,0.4399881484673813,213.844
ACC00001098,AU-CUST00900,0,4,1,5,0.001485333438948432,0.0,742.52,326.7,0.4399881484673813,213.844
ACC00000842,AU-CUST00694,0,1,0,1,0.000702877648242838,0.0,42.86,0.0,0.0,42.86
ACC00000385,AU-CUST00267,0,2,0,2,0.0015477989711341496,0.0,195.76,0.0,0.0,97.88
ACC00000385,AU-CUST00267,0,2,0,2,0.0015477989711341496,0.0,195.76,0.0,0.0,97.88
ACC00000931,AU-CUST00711,0,0,3,3,0.0004932782117898014,0.0,0.0,860.36,860360000.0,286.7866666666667
ACC00000931,AU-CUST00711,0,0,3,3,0.0004932782117898014,0.0,0.0,860.36,860360000.0,286.7866666666667
ACC00000197,AU-CUST00192,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000197,AU-CUST00192,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000197,AU-CUST00192,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ACC00000593,AU-CUST00406,0,1,0,1,0.000702877648242838,0.0,11.25,0.0,0.0,11.25
ACC00000593,AU-CUST00406,0,1,0,1,0.000702877648242838,0.0,11.25,0.0,0.0,11.25
ACC00000593,AU-CUST00406,0,1,0,1,0.000702877648242838,0.0,11.25,0.0,0.0,11.25
