event_id,customer_id,transaction_id,event_timestamp,anomaly_score,behavioral_flags,session_duration_seconds,hesitation_indicators,typing_pattern_anomaly,copy_paste_detected,new_payee_flag,authentication_failures
BEH-00010809,AU-CUST00682,TXN-2024-010809,2025-07-30T18:01:19,0.151,NORMAL,259,0,0.052,False,False,0
BEH-00010810,AU-CUST00381,TXN-2024-010810,2025-04-15T12:09:31,0.69,ACTIVE_CALL|HESITATION|URGENCY|TIME_PRESSURE,882,2,0.994,False,True,2
BEH-00010811,AU-CUST00154,TXN-2024-010811,2025-07-03T01:10:33,0.339,NORMAL,488,0,0.114,False,False,0
BEH-00010812,AU-CUST00676,TXN-2024-010812,2024-01-16T03:08:29,0.094,NORMAL,1327,0,0.022,False,False,0
BEH-00010813,AU-CUST00448,TXN-2024-010813,2025-08-15T13:54:31,0.327,NORMAL,1343,0,0.044,False,False,0
BEH-00010814,AU-CUST00661,TXN-2024-010814,2025-09-14T01:08:35,0.129,NORMAL,1038,0,0.011,False,False,0
BEH-00010815,AU-CUST00559,TXN-2024-010815,2025-07-10T05:20:18,0.333,NORMAL,1377,0,0.202,False,False,0
BEH-00010816,AU-CUST00099,TXN-2024-010816,2024-11-23T22:47:41,0.39,NORMAL,226,0,0.178,False,False,0
BEH-00010817,AU-CUST00050,TXN-2024-010817,2024-11-11T16:06:04,0.399,NORMAL,1675,0,0.289,False,False,0
BEH-00010818,AU-CUST00098,TXN-2024-010818,2025-05-21T20:09:16,0.089,NORMAL,1114,0,0.136,False,False,0
BEH-00010819,AU-CUST00223,TXN-2024-010819,2025-09-26T20:02:18,0.24,NORMAL,1028,0,0.243,False,False,0
BEH-00010820,AU-CUST00224,TXN-2024-010820,2025-06-18T19:26:48,0.61,EMAIL_INTERACTION|COPY_PASTE|VENDOR_CHANGE,1377,2,0.981,True,True,1
BEH-00010821,AU-CUST00920,TXN-2024-010821,2025-06-23T15:11:00,0.356,NORMAL,1267,0,0.262,False,False,0
BEH-00010822,AU-CUST00780,TXN-2024-010822,2025-09-26T13:59:30,0.024,NORMAL,1444,0,0.092,False,False,0
BEH-00010823,AU-CUST00878,TXN-2024-010823,2025-08-17T09:15:41,0.373,NORMAL,1395,0,0.274,False,False,0
BEH-00010824,AU-CUST00467,TXN-2024-010824,2025-01-04T16:54:42,0.007,NORMAL,1387,0,0.16,False,False,0
BEH-00010825,AU-CUST00317,TXN-2024-010825,2025-08-22T09:52:46,0.139,NORMAL,1085,0,0.172,False,False,0
BEH-00010826,AU-CUST00396,TXN-2024-010826,2025-09-20T15:09:38,0.195,NORMAL,470,0,0.262,False,False,0
BEH-00010827,AU-CUST00867,TXN-2024-010827,2025-08-26T14:04:45,0.264,NORMAL,1054,0,0.142,False,False,0
BEH-00010828,AU-CUST00352,TXN-2024-010828,2025-04-04T08:09:56,0.163,NORMAL,1137,0,0.114,False,False,0
BEH-00010829,AU-CUST00628,TXN-2024-010829,2025-07-07T22:15:52,0.048,NORMAL,1063,0,0.285,False,False,0
BEH-00010830,AU-CUST00142,TXN-2024-010830,2024-11-18T22:27:42,0.08,NORMAL,733,0,0.084,False,False,0
BEH-00010831,AU-CUST00982,TXN-2024-010831,2025-08-23T16:40:06,0.288,NORMAL,813,0,0.193,False,False,0
BEH-00010832,AU-CUST00636,TXN-2024-010832,2025-09-04T10:02:48,0.379,NORMAL,1261,0,0.112,False,False,0
BEH-00010833,AU-CUST00966,TXN-2024-010833,2025-09-09T02:59:43,0.353,NORMAL,875,0,0.168,False,False,0
BEH-00010834,AU-CUST00289,TXN-2024-010834,2025-05-09T18:19:57,0.192,NORMAL,797,0,0.229,False,False,0
BEH-00010835,AU-CUST00612,TXN-2024-010835,2025-07-12T18:03:33,0.148,NORMAL,1782,0,0.057,False,False,0
BEH-00010836,AU-CUST00269,TXN-2024-010836,2025-07-11T15:17:16,0.234,NORMAL,1089,0,0.23,False,False,0
BEH-00010837,AU-CUST00460,TXN-2024-010837,2024-07-15T02:43:50,0.372,NORMAL,1779,0,0.098,False,False,0
BEH-00010838,AU-CUST00318,TXN-2024-010838,2025-07-18T20:30:36,0.162,NORMAL,224,0,0.134,False,False,0
BEH-00010839,AU-CUST00139,TXN-2024-010839,2025-07-04T09:19:48,0.371,NORMAL,116,0,0.128,False,False,0
BEH-00010840,AU-CUST00431,TXN-2024-010840,2025-08-13T01:57:32,0.266,NORMAL,532,0,0.241,False,False,0
BEH-00010841,AU-CUST00527,TXN-2024-010841,2025-09-29T09:57:29,0.228,NORMAL,1792,0,0.221,False,False,0
BEH-00010842,AU-CUST00155,TXN-2024-010842,2025-09-17T13:10:07,0.233,NORMAL,1686,0,0.035,False,False,0
BEH-00010843,AU-CUST00393,TXN-2024-010843,2025-03-16T14:54:01,0.207,NORMAL,1034,0,0.066,False,False,0
BEH-00010844,AU-CUST00091,TXN-2024-010844,2025-06-02T00:19:07,0.252,NORMAL,848,0,0.018,False,False,0
BEH-00010845,AU-CUST00638,TXN-2024-010845,2025-04-09T20:22:24,0.14,NORMAL,1389,0,0.071,False,False,0
BEH-00010846,AU-CUST00307,TXN-2024-010846,2025-04-14T06:22:29,0.089,NORMAL,1749,0,0.115,False,False,0
BEH-00010847,AU-CUST00087,TXN-2024-010847,2024-12-26T07:01:11,0.005,NORMAL,913,0,0.11,False,False,0
BEH-00010848,AU-CUST00508,TXN-2024-010848,2025-04-11T23:14:28,0.306,NORMAL,1562,0,0.107,False,False,0
BEH-00010849,AU-CUST00832,TXN-2024-010849,2025-08-23T16:00:50,0.359,NORMAL,1629,0,0.26,False,False,0
BEH-00010850,AU-CUST00992,TXN-2024-010850,2025-06-21T20:37:23,0.341,NORMAL,1027,0,0.082,False,False,0
BEH-00010851,AU-CUST00967,TXN-2024-010851,2024-12-13T13:19:17,0.07,NORMAL,734,0,0.198,False,False,0
BEH-00010852,AU-CUST00170,TXN-2024-010852,2025-08-28T07:48:25,0.026,NORMAL,1487,0,0.092,False,False,0
BEH-00010853,AU-CUST00207,TXN-2024-010853,2025-08-06T15:12:28,0.12,NORMAL,1292,0,0.044,False,False,0
BEH-00010854,AU-CUST00892,TXN-2024-010854,2024-10-10T19:08:27,0.155,NORMAL,1271,0,0.146,False,False,0
BEH-00010855,AU-CUST00628,TXN-2024-010855,2025-09-07T01:37:38,0.209,NORMAL,294,0,0.123,False,False,0
BEH-00010856,AU-CUST00539,TXN-2024-010856,2025-06-02T02:53:06,0.339,NORMAL,1505,0,0.009,False,False,0
BEH-00010857,AU-CUST00799,TXN-2024-010857,2025-01-01T12:44:04,0.113,NORMAL,578,0,0.081,False,False,0
BEH-00010858,AU-CUST00064,TXN-2024-010858,2025-01-09T23:58:04,0.349,NORMAL,1599,0,0.083,False,False,0
BEH-00010859,AU-CUST00551,TXN-2024-010859,2025-09-03T23:27:08,0.342,NORMAL,934,0,0.036,False,False,0
BEH-00010860,AU-CUST00568,TXN-2024-010860,2025-08-17T10:02:18,0.329,NORMAL,682,0,0.049,False,False,0
BEH-00010861,AU-CUST00934,TXN-2024-010861,2025-09-13T05:41:21,0.059,NORMAL,595,0,0.12,False,False,0
BEH-00010862,AU-CUST00459,TXN-2024-010862,2025-05-02T09:07:12,0.221,NORMAL,112,0,0.264,False,False,0
BEH-00010863,AU-CUST00507,TXN-2024-010863,2025-02-18T18:52:05,0.118,NORMAL,590,0,0.139,False,False,0
BEH-00010864,AU-CUST00798,TXN-2024-010864,2025-03-16T17:39:16,0.343,NORMAL,1096,0,0.232,False,False,0
BEH-00010865,AU-CUST00266,TXN-2024-010865,2025-06-13T17:47:44,0.192,NORMAL,1129,0,0.223,False,False,0
BEH-00010866,AU-CUST00068,TXN-2024-010866,2025-09-13T15:26:04,0.359,NORMAL,688,0,0.084,False,False,0
BEH-00010867,AU-CUST00463,TXN-2024-010867,2025-09-30T00:18:44,0.118,NORMAL,607,0,0.235,False,False,0
BEH-00010868,AU-CUST00606,TXN-2024-010868,2024-11-21T21:37:23,0.104,NORMAL,1774,0,0.088,False,False,0
BEH-00010869,AU-CUST00479,TXN-2024-010869,2025-05-03T07:45:41,0.909,ACTIVE_CALL|HESITATION|URGENCY|TIME_PRESSURE,102,0,0.662,False,True,3
BEH-00010870,AU-CUST00701,TXN-2024-010870,2025-04-03T18:42:54,0.123,NORMAL,1774,0,0.146,False,False,0
BEH-00010871,AU-CUST00250,TXN-2024-010871,2025-05-30T20:57:39,0.227,NORMAL,161,0,0.162,False,False,0
BEH-00010872,AU-CUST00017,TXN-2024-010872,2025-06-04T23:17:36,0.856,EMOTIONAL_PRESSURE|REPEAT_VICTIM|GRADUAL_INCREASE,906,3,0.506,False,True,3
BEH-00010873,AU-CUST00784,TXN-2024-010873,2025-08-04T07:48:58,0.142,NORMAL,180,0,0.281,False,False,0
BEH-00010874,AU-CUST00848,TXN-2024-010874,2025-08-31T09:34:53,0.832,ACTIVE_CALL|HESITATION|URGENCY|TIME_PRESSURE,674,1,0.599,False,False,2
BEH-00010875,AU-CUST00613,TXN-2024-010875,2025-05-26T11:01:37,0.084,NORMAL,936,0,0.165,False,False,0
BEH-00010876,AU-CUST00308,TXN-2024-010876,2025-01-19T13:07:18,0.375,NORMAL,326,0,0.16,False,False,0
BEH-00010877,AU-CUST00366,TXN-2024-010877,2025-01-21T12:03:23,0.072,NORMAL,68,0,0.061,False,False,0
BEH-00010878,AU-CUST00472,TXN-2024-010878,2025-02-22T23:16:05,0.121,NORMAL,1743,0,0.035,False,False,0
BEH-00010879,AU-CUST00414,TXN-2024-010879,2025-01-21T16:42:58,0.2,NORMAL,651,0,0.145,False,False,0
BEH-00010880,AU-CUST00223,TXN-2024-010880,2024-10-13T10:26:08,0.314,NORMAL,511,0,0.28,False,False,0
BEH-00010881,AU-CUST00367,TXN-2024-010881,2025-05-16T06:27:29,0.141,NORMAL,985,0,0.236,False,False,0
BEH-00010882,AU-CUST00292,TXN-2024-010882,2025-04-20T03:16:47,0.286,NORMAL,343,0,0.143,False,False,0
BEH-00010883,AU-CUST00438,TXN-2024-010883,2025-07-04T09:30:43,0.131,NORMAL,916,0,0.218,False,False,0
BEH-00010884,AU-CUST00370,TXN-2024-010884,2025-05-19T22:22:38,0.309,NORMAL,114,0,0.019,False,False,0
BEH-00010885,AU-CUST00524,TXN-2024-010885,2025-05-05T00:23:49,0.002,NORMAL,1314,0,0.205,False,False,0
BEH-00010886,AU-CUST00805,TXN-2024-010886,2025-08-14T20:13:14,0.21,NORMAL,900,0,0.085,False,False,0
BEH-00010887,AU-CUST00326,TXN-2024-010887,2024-09-07T15:43:34,0.025,NORMAL,1515,0,0.27,False,False,0
BEH-00010888,AU-CUST00058,TXN-2024-010888,2024-09-16T01:20:30,0.311,NORMAL,625,0,0.104,False,False,0
BEH-00010889,AU-CUST00817,TXN-2024-010889,2025-03-12T14:26:16,0.034,NORMAL,1629,0,0.12,False,False,0
BEH-00010890,AU-CUST00183,TXN-2024-010890,2025-05-18T02:10:22,0.339,NORMAL,397,0,0.074,False,False,0
BEH-00010891,AU-CUST00929,TXN-2024-010891,2025-05-23T02:20:39,0.083,NORMAL,379,0,0.124,False,False,0
BEH-00010892,AU-CUST00525,TXN-2024-010892,2025-06-03T08:19:26,0.036,NORMAL,1380,0,0.017,False,False,0
BEH-00010893,AU-CUST00519,TXN-2024-010893,2025-08-29T23:40:22,0.341,NORMAL,686,0,0.211,False,False,0
BEH-00010894,AU-CUST00400,TXN-2024-010894,2024-05-18T11:37:28,0.23,NORMAL,1574,0,0.039,False,False,0
BEH-00010895,AU-CUST00706,TXN-2024-010895,2025-07-24T18:40:08,0.912,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,745,3,0.972,False,True,1
BEH-00010896,AU-CUST00646,TXN-2024-010896,2025-05-12T20:20:06,0.119,NORMAL,1090,0,0.227,False,False,0
BEH-00010897,AU-CUST00930,TXN-2024-010897,2024-10-02T23:27:36,0.069,NORMAL,330,0,0.184,False,False,0
BEH-00010898,AU-CUST00019,TXN-2024-010898,2024-04-19T22:10:54,0.192,NORMAL,488,0,0.037,False,False,0
BEH-00010899,AU-CUST00190,TXN-2024-010899,2025-03-23T09:30:31,0.245,NORMAL,1179,0,0.086,False,False,0
BEH-00010900,AU-CUST00272,TXN-2024-010900,2024-03-12T22:11:43,0.198,NORMAL,1062,0,0.288,False,False,0
BEH-00010901,AU-CUST00187,TXN-2024-010901,2025-09-04T03:31:58,0.065,NORMAL,102,0,0.114,False,False,0
BEH-00010902,AU-CUST00947,TXN-2024-010902,2024-03-08T14:37:30,0.028,NORMAL,337,0,0.085,False,False,0
BEH-00010903,AU-CUST00072,TXN-2024-010903,2025-07-22T18:05:15,0.078,NORMAL,1482,0,0.067,False,False,0
BEH-00010904,AU-CUST00118,TXN-2024-010904,2025-07-16T19:42:02,0.067,NORMAL,552,0,0.228,False,False,0
BEH-00010905,AU-CUST00431,TXN-2024-010905,2025-09-15T17:27:40,0.332,NORMAL,1022,0,0.157,False,False,0
BEH-00010906,AU-CUST00260,TXN-2024-010906,2025-07-02T20:48:03,0.121,NORMAL,1059,0,0.228,False,False,0
BEH-00010907,AU-CUST00326,TXN-2024-010907,2025-06-26T20:56:26,0.342,NORMAL,423,0,0.244,False,False,0
BEH-00010908,AU-CUST00599,TXN-2024-010908,2025-06-18T16:19:19,0.266,NORMAL,392,0,0.13,False,False,0
BEH-00010909,AU-CUST00557,TXN-2024-010909,2024-09-14T01:09:36,0.088,NORMAL,1617,0,0.299,False,False,0
BEH-00010910,AU-CUST00863,TXN-2024-010910,2025-08-10T23:38:39,0.957,RAPID_MOVEMENT|ROUND_AMOUNTS|MULTIPLE_RECIPIENTS,1728,3,0.994,False,True,1
BEH-00010911,AU-CUST00441,TXN-2024-010911,2025-03-23T15:13:30,0.156,NORMAL,1307,0,0.242,False,False,0
BEH-00010912,AU-CUST00936,TXN-2024-010912,2025-04-13T17:24:25,0.118,NORMAL,398,0,0.004,False,False,0
BEH-00010913,AU-CUST00188,TXN-2024-010913,2024-12-14T03:55:08,0.149,NORMAL,1709,0,0.009,False,False,0
BEH-00010914,AU-CUST00192,TXN-2024-010914,2025-07-27T02:50:18,0.183,NORMAL,656,0,0.259,False,False,0
BEH-00010915,AU-CUST00385,TXN-2024-010915,2025-03-21T11:43:17,0.061,NORMAL,712,0,0.152,False,False,0
BEH-00010916,AU-CUST00115,TXN-2024-010916,2025-01-11T21:57:40,0.335,NORMAL,991,0,0.107,False,False,0
BEH-00010917,AU-CUST00031,TXN-2024-010917,2025-05-31T23:23:46,0.011,NORMAL,1035,0,0.249,False,False,0
BEH-00010918,AU-CUST00366,TXN-2024-010918,2025-04-17T05:22:11,0.218,NORMAL,1360,0,0.274,False,False,0
BEH-00010919,AU-CUST00534,TXN-2024-010919,2025-06-18T17:43:56,0.09,NORMAL,235,0,0.204,False,False,0
BEH-00010920,AU-CUST00272,TXN-2024-010920,2025-05-21T18:16:00,0.261,NORMAL,389,0,0.073,False,False,0
BEH-00010921,AU-CUST00266,TXN-2024-010921,2025-05-29T06:29:48,0.288,NORMAL,507,0,0.104,False,False,0
BEH-00010922,AU-CUST00095,TXN-2024-010922,2025-06-02T20:23:38,0.397,NORMAL,908,0,0.007,False,False,0
BEH-00010923,AU-CUST00110,TXN-2024-010923,2025-04-19T14:10:12,0.083,NORMAL,759,0,0.257,False,False,0
BEH-00010924,AU-CUST00882,TXN-2024-010924,2025-05-18T23:24:26,0.289,NORMAL,1341,0,0.211,False,False,0
BEH-00010925,AU-CUST00065,TXN-2024-010925,2024-08-21T11:30:34,0.256,NORMAL,1737,0,0.101,False,False,0
BEH-00010926,AU-CUST00697,TXN-2024-010926,2025-05-01T06:36:15,0.264,NORMAL,1036,0,0.155,False,False,0
BEH-00010927,AU-CUST00709,TXN-2024-010927,2025-08-23T10:52:17,0.295,NORMAL,956,0,0.053,False,False,0
BEH-00010928,AU-CUST00202,TXN-2024-010928,2025-06-12T08:45:52,0.396,NORMAL,1526,0,0.032,False,False,0
BEH-00010929,AU-CUST00244,TXN-2024-010929,2025-05-20T02:06:47,0.217,NORMAL,1189,0,0.064,False,False,0
BEH-00010930,AU-CUST00363,TXN-2024-010930,2025-02-23T02:55:58,0.148,NORMAL,1599,0,0.272,False,False,0
BEH-00010931,AU-CUST00654,TXN-2024-010931,2025-08-06T16:18:30,0.139,NORMAL,1793,0,0.168,False,False,0
BEH-00010932,AU-CUST00037,TXN-2024-010932,2025-05-30T14:45:46,0.098,NORMAL,342,0,0.035,False,False,0
BEH-00010933,AU-CUST00815,TXN-2024-010933,2024-05-24T14:23:53,0.137,NORMAL,95,0,0.109,False,False,0
BEH-00010934,AU-CUST00336,TXN-2024-010934,2025-07-31T05:51:12,0.306,NORMAL,267,0,0.221,False,False,0
BEH-00010935,AU-CUST00491,TXN-2024-010935,2024-12-13T03:39:37,0.133,NORMAL,545,0,0.039,False,False,0
BEH-00010936,AU-CUST00909,TXN-2024-010936,2025-02-23T20:34:09,0.1,NORMAL,651,0,0.195,False,False,0
BEH-00010937,AU-CUST00130,TXN-2024-010937,2025-09-24T04:00:40,0.252,NORMAL,416,0,0.26,False,False,0
BEH-00010938,AU-CUST00946,TXN-2024-010938,2024-09-08T22:09:49,0.261,NORMAL,1181,0,0.112,False,False,0
BEH-00010939,AU-CUST00610,TXN-2024-010939,2025-01-18T11:35:02,0.134,NORMAL,429,0,0.221,False,False,0
BEH-00010940,AU-CUST00419,TXN-2024-010940,2024-04-26T11:54:39,0.003,NORMAL,1722,0,0.132,False,False,0
BEH-00010941,AU-CUST00070,TXN-2024-010941,2024-12-04T12:45:40,0.134,NORMAL,675,0,0.028,False,False,0
BEH-00010942,AU-CUST00066,TXN-2024-010942,2025-09-27T18:26:39,0.209,NORMAL,263,0,0.199,False,False,0
BEH-00010943,AU-CUST00817,TXN-2024-010943,2025-08-24T04:12:11,0.322,NORMAL,685,0,0.081,False,False,0
BEH-00010944,AU-CUST00396,TXN-2024-010944,2025-08-29T02:31:59,0.308,NORMAL,386,0,0.284,False,False,0
BEH-00010945,AU-CUST00758,TXN-2024-010945,2025-06-20T01:01:10,0.887,EMOTIONAL_PRESSURE|REPEAT_VICTIM|GRADUAL_INCREASE,1269,1,0.807,False,True,1
BEH-00010946,AU-CUST00830,TXN-2024-010946,2024-06-21T02:55:16,0.038,NORMAL,1483,0,0.036,False,False,0
BEH-00010947,AU-CUST00396,TXN-2024-010947,2025-07-14T17:42:51,0.289,NORMAL,533,0,0.278,False,False,0
BEH-00010948,AU-CUST00311,TXN-2024-010948,2025-08-19T02:41:08,0.29,NORMAL,913,0,0.02,False,False,0
BEH-00010949,AU-CUST00265,TXN-2024-010949,2025-08-27T06:18:26,0.31,NORMAL,1698,0,0.288,False,False,0
BEH-00010950,AU-CUST00632,TXN-2024-010950,2024-09-09T15:41:47,0.087,NORMAL,1570,0,0.022,False,False,0
BEH-00010951,AU-CUST00703,TXN-2024-010951,2025-06-13T19:36:09,0.267,NORMAL,355,0,0.054,False,False,0
BEH-00010952,AU-CUST00346,TXN-2024-010952,2025-09-03T02:43:38,0.396,NORMAL,1336,0,0.24,False,False,0
BEH-00010953,AU-CUST00564,TXN-2024-010953,2025-09-25T14:51:36,0.0,NORMAL,1299,0,0.223,False,False,0
BEH-00010954,AU-CUST00536,TXN-2024-010954,2025-03-10T01:44:36,0.325,NORMAL,1067,0,0.223,False,False,0
BEH-00010955,AU-CUST00142,TXN-2024-010955,2024-12-29T08:04:36,0.362,NORMAL,1649,0,0.194,False,False,0
BEH-00010956,AU-CUST00522,TXN-2024-010956,2024-12-19T20:37:06,0.221,NORMAL,1711,0,0.158,False,False,0
BEH-00010957,AU-CUST00755,TXN-2024-010957,2025-03-29T20:01:49,0.079,NORMAL,1236,0,0.012,False,False,0
BEH-00010958,AU-CUST00960,TXN-2024-010958,2024-12-23T12:17:02,0.398,NORMAL,1194,0,0.232,False,False,0
BEH-00010959,AU-CUST00328,TXN-2024-010959,2025-06-19T12:46:37,0.341,NORMAL,194,0,0.088,False,False,0
BEH-00010960,AU-CUST00236,TXN-2024-010960,2025-07-26T05:18:01,0.382,NORMAL,405,0,0.078,False,False,0
BEH-00010961,AU-CUST00893,TXN-2024-010961,2025-09-06T10:11:52,0.154,NORMAL,496,0,0.089,False,False,0
BEH-00010962,AU-CUST00920,TXN-2024-010962,2025-07-06T03:38:19,0.274,NORMAL,273,0,0.211,False,False,0
BEH-00010963,AU-CUST00827,TXN-2024-010963,2025-08-19T00:16:54,0.356,NORMAL,785,0,0.042,False,False,0
BEH-00010964,AU-CUST00330,TXN-2024-010964,2024-11-11T05:55:35,0.359,NORMAL,1027,0,0.05,False,False,0
BEH-00010965,AU-CUST00270,TXN-2024-010965,2024-07-11T20:11:35,0.069,NORMAL,100,0,0.123,False,False,0
BEH-00010966,AU-CUST00620,TXN-2024-010966,2025-02-15T10:01:09,0.302,NORMAL,879,0,0.259,False,False,0
BEH-00010967,AU-CUST00251,TXN-2024-010967,2025-04-29T06:49:41,0.242,NORMAL,1502,0,0.079,False,False,0
BEH-00010968,AU-CUST00765,TXN-2024-010968,2025-08-18T03:16:56,0.256,NORMAL,1458,0,0.083,False,False,0
BEH-00010969,AU-CUST00392,TXN-2024-010969,2025-08-12T06:52:16,0.156,NORMAL,106,0,0.014,False,False,0
BEH-00010970,AU-CUST00322,TXN-2024-010970,2025-08-01T11:40:05,0.113,NORMAL,498,0,0.091,False,False,0
BEH-00010971,AU-CUST00802,TXN-2024-010971,2025-03-17T20:56:44,0.25,NORMAL,840,0,0.078,False,False,0
BEH-00010972,AU-CUST00352,TXN-2024-010972,2025-03-26T03:58:19,0.054,NORMAL,1325,0,0.148,False,False,0
BEH-00010973,AU-CUST00127,TXN-2024-010973,2025-03-27T03:15:18,0.267,NORMAL,1374,0,0.049,False,False,0
BEH-00010974,AU-CUST00792,TXN-2024-010974,2025-09-11T01:29:26,0.317,NORMAL,107,0,0.126,False,False,0
BEH-00010975,AU-CUST00310,TXN-2024-010975,2025-08-23T22:41:57,0.062,NORMAL,1521,0,0.152,False,False,0
BEH-00010976,AU-CUST00649,TXN-2024-010976,2024-09-29T00:26:28,0.218,NORMAL,909,0,0.048,False,False,0
BEH-00010977,AU-CUST00654,TXN-2024-010977,2025-09-15T08:00:05,0.282,NORMAL,1142,0,0.069,False,False,0
BEH-00010978,AU-CUST00082,TXN-2024-010978,2025-07-29T07:58:47,0.247,NORMAL,841,0,0.257,False,False,0
BEH-00010979,AU-CUST00035,TXN-2024-010979,2024-10-31T09:32:11,0.319,NORMAL,687,0,0.224,False,False,0
BEH-00010980,AU-CUST00820,TXN-2024-010980,2025-06-14T03:04:53,0.272,NORMAL,103,0,0.283,False,False,0
BEH-00010981,AU-CUST00056,TXN-2024-010981,2025-04-16T17:01:52,0.745,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,1021,3,0.634,False,True,1
BEH-00010982,AU-CUST00327,TXN-2024-010982,2025-07-13T23:28:47,0.327,NORMAL,140,0,0.079,False,False,0
BEH-00010983,AU-CUST00759,TXN-2024-010983,2025-07-09T08:01:25,0.154,NORMAL,1771,0,0.048,False,False,0
BEH-00010984,AU-CUST00175,TXN-2024-010984,2025-08-13T06:28:03,0.24,NORMAL,232,0,0.187,False,False,0
BEH-00010985,AU-CUST00519,TXN-2024-010985,2025-08-04T06:42:43,0.334,NORMAL,480,0,0.229,False,False,0
BEH-00010986,AU-CUST00113,TXN-2024-010986,2025-02-19T06:06:09,0.393,NORMAL,1487,0,0.101,False,False,0
BEH-00010987,AU-CUST00555,TXN-2024-010987,2024-12-19T04:21:01,0.118,NORMAL,626,0,0.234,False,False,0
BEH-00010988,AU-CUST00708,TXN-2024-010988,2024-12-18T17:44:13,0.365,NORMAL,1743,0,0.295,False,False,0
BEH-00010989,AU-CUST00246,TXN-2024-010989,2024-09-25T07:49:43,0.261,NORMAL,1154,0,0.171,False,False,0
BEH-00010990,AU-CUST00276,TXN-2024-010990,2025-08-13T13:13:49,0.323,NORMAL,336,0,0.233,False,False,0
BEH-00010991,AU-CUST00528,TXN-2024-010991,2025-08-05T23:30:05,0.257,NORMAL,473,0,0.111,False,False,0
BEH-00010992,AU-CUST00788,TXN-2024-010992,2025-06-10T09:56:45,0.38,NORMAL,1530,0,0.064,False,False,0
BEH-00010993,AU-CUST00542,TXN-2024-010993,2024-12-17T03:58:36,0.244,NORMAL,1542,0,0.017,False,False,0
BEH-00010994,AU-CUST00696,TXN-2024-010994,2025-09-21T05:39:36,0.188,NORMAL,1713,0,0.024,False,False,0
BEH-00010995,AU-CUST00404,TXN-2024-010995,2025-06-23T23:07:49,0.007,NORMAL,583,0,0.225,False,False,0
BEH-00010996,AU-CUST00125,TXN-2024-010996,2025-08-24T18:36:44,0.318,NORMAL,400,0,0.021,False,False,0
BEH-00010997,AU-CUST00963,TXN-2024-010997,2025-07-27T14:07:33,0.255,NORMAL,224,0,0.115,False,False,0
BEH-00010998,AU-CUST00793,TXN-2024-010998,2025-09-13T02:18:49,0.249,NORMAL,61,0,0.136,False,False,0
BEH-00010999,AU-CUST00049,TXN-2024-010999,2025-07-21T17:09:28,0.18,NORMAL,1770,0,0.255,False,False,0
BEH-00011000,AU-CUST00270,TXN-2024-011000,2025-04-28T02:53:05,0.231,NORMAL,998,0,0.258,False,False,0
BEH-00011001,AU-CUST00406,TXN-2024-011001,2025-05-20T20:18:40,0.163,NORMAL,1021,0,0.257,False,False,0
BEH-00011002,AU-CUST00080,TXN-2024-011002,2025-06-02T09:29:56,0.055,NORMAL,1624,0,0.025,False,False,0
BEH-00011003,AU-CUST00856,TXN-2024-011003,2025-08-10T01:46:06,0.167,NORMAL,704,0,0.058,False,False,0
BEH-00011004,AU-CUST00169,TXN-2024-011004,2024-12-21T23:00:26,0.637,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,646,0,0.932,False,False,2
BEH-00011005,AU-CUST00205,TXN-2024-011005,2024-07-11T00:35:51,0.361,NORMAL,673,0,0.058,False,False,0
BEH-00011006,AU-CUST00311,TXN-2024-011006,2025-07-02T16:22:45,0.274,NORMAL,307,0,0.144,False,False,0
BEH-00011007,AU-CUST00934,TXN-2024-011007,2025-09-04T18:47:28,0.05,NORMAL,1745,0,0.064,False,False,0
BEH-00011008,AU-CUST00225,TXN-2024-011008,2025-01-28T11:14:43,0.103,NORMAL,1766,0,0.136,False,False,0
BEH-00011009,AU-CUST00417,TXN-2024-011009,2025-07-10T20:29:03,0.282,NORMAL,91,0,0.155,False,False,0
BEH-00011010,AU-CUST00679,TXN-2024-011010,2025-08-10T04:27:40,0.339,NORMAL,1161,0,0.127,False,False,0
BEH-00011011,AU-CUST00154,TXN-2024-011011,2025-02-14T10:56:53,0.064,NORMAL,926,0,0.076,False,False,0
BEH-00011012,AU-CUST00086,TXN-2024-011012,2025-09-21T22:30:30,0.019,NORMAL,834,0,0.064,False,False,0
BEH-00011013,AU-CUST00091,TXN-2024-011013,2025-08-25T14:03:43,0.046,NORMAL,344,0,0.294,False,False,0
BEH-00011014,AU-CUST00179,TXN-2024-011014,2025-09-15T15:37:19,0.264,NORMAL,1738,0,0.078,False,False,0
BEH-00011015,AU-CUST00322,TXN-2024-011015,2025-09-17T14:10:56,0.168,NORMAL,1260,0,0.014,False,False,0
BEH-00011016,AU-CUST00939,TXN-2024-011016,2024-04-10T03:24:14,0.345,NORMAL,670,0,0.197,False,False,0
BEH-00011017,AU-CUST00921,TXN-2024-011017,2025-04-06T03:12:58,0.148,NORMAL,221,0,0.193,False,False,0
BEH-00011018,AU-CUST00565,TXN-2024-011018,2025-07-10T01:11:55,0.109,NORMAL,1307,0,0.153,False,False,0
BEH-00011019,AU-CUST00938,TXN-2024-011019,2025-09-06T05:23:32,0.374,NORMAL,1611,0,0.194,False,False,0
