event_id,customer_id,transaction_id,event_timestamp,anomaly_score,behavioral_flags,session_duration_seconds,hesitation_indicators,typing_pattern_anomaly,copy_paste_detected,new_payee_flag,authentication_failures
BEH-00005432,AU-CUST00497,TXN-2024-005420,2025-05-18T18:04:43,0.062,NORMAL,704,1,0.081,False,False,0
BEH-00011895,AU-CUST00327,TXN-2024-011896,2025-04-23T07:12:55,0.487,NORMAL,1348,1,0.282,False,False,3
BEH-00002959,AU-CUST00328,TXN-2024-002975,2025-03-20T14:30:44,0.093,NORMAL,82,4,0.255,False,False,3
BEH-00009581,AU-CUST00597,TXN-2024-009594,2025-04-02T07:42:27,0.234,NORMAL,77,0,0.01,False,False,0
BEH-00009613,AU-CUST00145,TXN-2024-009613,2025-08-20T18:11:26,0.397,NORMAL,567,3,0.081,False,False,2
BEH-00000459,AU-CUST00969,TXN-2024-000453,2025-09-28T23:48:42,0.123,NORMAL,1401,1,0.031,False,False,3
BEH-00003158,AU-CUST00562,TXN-2024-003158,2025-02-20T22:12:48,0.191,NORMAL,867,0,0.0,False,False,0
BEH-00003587,AU-CUST00018,TXN-2024-003604,2025-08-09T20:20:22,0.089,NORMAL,744,4,0.079,False,False,2
BEH-00005817,AU-CUST00934,TXN-2024-005807,2024-12-21T20:04:28,0.262,NORMAL,1728,4,0.076,False,False,3
BEH-00001564,AU-CUST00015,TXN-2024-001572,2025-03-25T12:56:55,0.218,NORMAL,1304,4,0.095,False,False,3
BEH-00002589,AU-CUST00741,TXN-2024-002581,2025-05-10T16:37:00,0.34,NORMAL,611,4,0.042,False,False,3
BEH-00008488,AU-CUST00214,TXN-2024-008464,2024-12-23T19:19:33,0.766,NORMAL,1514,4,0.808,False,False,3
BEH-00002190,AU-CUST00427,TXN-2024-002187,2025-02-11T16:04:48,0.354,NORMAL,157,3,0.028,False,False,2
BEH-00005607,AU-CUST00110,TXN-2024-005600,2025-07-08T11:20:25,0.295,NORMAL,764,4,0.057,False,False,1
BEH-00007496,AU-CUST00037,TXN-2024-007502,2025-01-18T12:28:01,0.018,NORMAL,1119,1,0.094,True,False,1
BEH-00011733,AU-CUST00610,TXN-2024-011732,2025-04-24T06:28:25,0.082,NORMAL,1216,2,0.071,False,False,1
BEH-00008710,AU-CUST00567,TXN-2024-008721,2025-05-28T01:04:24,0.158,NORMAL,755,3,0.239,False,False,3
BEH-00008637,AU-CUST00779,TXN-2024-008637,2024-09-15T22:40:20,0.349,NORMAL,598,1,0.032,False,False,0
BEH-00008734,AU-CUST00824,TXN-2024-008742,2025-06-16T12:09:06,0.186,NORMAL,435,4,0.174,False,False,3
BEH-00004995,AU-CUST00318,TXN-2024-004987,2025-02-14T03:03:25,0.215,NORMAL,99,4,0.162,False,False,3
BEH-00003142,AU-CUST00748,TXN-2024-003140,2025-06-18T11:33:26,0.141,NORMAL,698,4,0.064,False,False,1
BEH-00004896,AU-CUST00917,TXN-2024-004885,2025-09-24T22:09:55,0.152,NORMAL,117,4,0.52,False,False,3
BEH-00009705,AU-CUST00939,TXN-2024-009719,2025-09-20T19:30:58,0.363,NORMAL,607,4,0.088,False,False,3
BEH-00005206,AU-CUST00157,TXN-2024-005213,2025-05-17T09:28:21,0.461,NORMAL,196,4,0.156,False,False,3
BEH-00007025,AU-CUST00493,TXN-2024-007024,2024-10-01T20:27:17,0.083,NORMAL,1441,4,0.126,False,False,3
BEH-00010077,AU-CUST00825,TXN-2024-010061,2025-03-12T22:25:34,0.26,NORMAL,1675,1,0.09,False,False,3
BEH-00009052,AU-CUST00621,TXN-2024-009050,2024-08-23T02:25:59,0.125,NORMAL,1030,4,0.172,False,False,3
BEH-00005517,AU-CUST00327,TXN-2024-005523,2025-01-29T11:25:28,0.263,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,81,4,0.518,False,False,3
BEH-00003909,AU-CUST00287,TXN-2024-003871,2024-09-19T15:57:19,0.212,NORMAL,839,1,0.117,False,False,3
BEH-00004687,AU-CUST00521,TXN-2024-004671,2025-08-30T16:00:07,0.028,NORMAL,1679,1,0.027,False,False,0
BEH-00006360,AU-CUST00039,TXN-2024-006401,2025-02-03T21:52:57,0.136,NORMAL,1072,0,0.061,False,False,0
BEH-00007777,AU-CUST00944,TXN-2024-007793,2025-09-10T10:49:18,0.009,NORMAL,641,0,0.072,False,False,0
BEH-00011827,AU-CUST00035,TXN-2024-011829,2025-06-17T18:28:56,0.422,NORMAL,1221,4,0.574,False,False,3
BEH-00004891,AU-CUST00609,TXN-2024-004898,2025-03-01T02:13:18,0.15,NORMAL,327,4,0.23,False,False,3
BEH-00001585,AU-CUST00818,TXN-2024-001566,2025-05-14T07:25:13,0.229,NORMAL,229,4,0.066,False,False,3
BEH-00004011,AU-CUST00604,TXN-2024-004019,2025-09-29T17:11:33,0.375,EMOTIONAL_PRESSURE|REPEAT_VICTIM|GRADUAL_INCREASE,446,4,0.335,False,False,3
BEH-00003497,AU-CUST00931,TXN-2024-003484,2025-09-22T16:49:51,0.097,NORMAL,495,0,0.148,False,False,0
BEH-00002105,AU-CUST00738,TXN-2024-002106,2025-05-15T03:48:30,0.237,NORMAL,1758,4,0.06,False,False,2
BEH-00011099,AU-CUST00655,TXN-2024-011113,2024-05-25T05:56:45,0.253,NORMAL,693,4,0.045,False,False,3
BEH-00002987,AU-CUST00841,TXN-2024-002983,2025-03-19T01:49:36,0.141,NORMAL,685,0,0.02,False,False,0
BEH-00001696,AU-CUST00700,TXN-2024-001690,2025-07-31T00:53:43,0.034,NORMAL,900,4,0.145,False,False,2
BEH-00005055,AU-CUST00360,TXN-2024-005055,2025-09-04T11:53:50,0.017,NORMAL,1405,0,0.031,False,False,0
BEH-00008655,AU-CUST00499,TXN-2024-008653,2025-04-26T07:42:01,0.075,NORMAL,1789,1,0.202,False,False,1
BEH-00003968,AU-CUST00524,TXN-2024-003987,2024-07-16T09:43:29,0.592,NORMAL,250,4,0.074,False,False,2
BEH-00002189,AU-CUST00916,TXN-2024-002190,2024-03-25T09:15:15,0.006,NORMAL,355,3,0.178,False,False,2
BEH-00003420,AU-CUST00905,TXN-2024-003424,2025-01-27T14:48:52,0.424,NORMAL,499,4,0.168,False,False,3
BEH-00009063,AU-CUST00655,TXN-2024-009068,2024-11-19T04:32:02,0.695,ACTIVE_CALL|HESITATION|URGENCY|TIME_PRESSURE,1145,4,0.785,False,False,3
BEH-00011860,AU-CUST00667,TXN-2024-011862,2025-08-18T13:44:08,0.405,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,809,4,0.197,False,False,3
BEH-00008100,AU-CUST00296,TXN-2024-008118,2024-10-26T23:44:41,0.494,NORMAL,1469,4,0.417,False,False,3
BEH-00009922,AU-CUST00380,TXN-2024-009925,2025-07-28T04:41:19,0.078,NORMAL,1386,4,0.141,False,False,3
BEH-00003385,AU-CUST00800,TXN-2024-003371,2025-04-20T23:25:20,0.331,NORMAL,1424,4,0.091,False,False,3
BEH-00006695,AU-CUST00286,TXN-2024-006682,2024-12-09T14:43:18,0.078,NORMAL,1720,4,0.12,False,False,2
BEH-00011945,AU-CUST00441,TXN-2024-011945,2025-05-15T09:09:41,0.019,NORMAL,1647,0,0.377,False,False,1
BEH-00000884,AU-CUST00415,TXN-2024-000881,2025-03-30T13:54:21,0.407,NORMAL,716,4,0.394,False,False,3
BEH-00002980,AU-CUST00446,TXN-2024-002980,2025-07-22T13:16:54,0.087,NORMAL,1600,3,0.243,False,False,2
BEH-00007636,AU-CUST00338,TXN-2024-007610,2025-02-10T19:16:58,0.232,NORMAL,1065,3,0.023,False,False,3
BEH-00006400,AU-CUST00792,TXN-2024-006385,2024-10-25T14:21:19,0.246,NORMAL,135,2,0.103,False,False,2
BEH-00009385,AU-CUST00500,TXN-2024-009393,2025-08-13T11:07:55,0.222,NORMAL,695,4,0.389,False,False,3
BEH-00004229,AU-CUST00006,TXN-2024-004221,2025-06-12T21:20:48,0.053,NORMAL,222,1,0.635,False,False,3
BEH-00000382,AU-CUST00114,TXN-2024-000384,2024-10-04T08:20:10,0.076,NORMAL,787,4,0.31,False,False,3
BEH-00009369,AU-CUST00110,TXN-2024-009360,2025-04-15T15:26:34,0.492,NORMAL,1723,4,0.341,False,False,3
BEH-00007675,AU-CUST00638,TXN-2024-007651,2025-07-10T23:23:07,0.391,NORMAL,134,4,0.065,False,True,2
BEH-00005533,AU-CUST00866,TXN-2024-005519,2025-03-01T12:26:17,0.183,NORMAL,428,0,0.01,False,False,0
BEH-00002226,AU-CUST00848,TXN-2024-002225,2024-10-19T19:50:08,0.029,NORMAL,1288,1,0.105,False,False,0
BEH-00006355,AU-CUST00690,TXN-2024-006360,2025-06-29T21:44:24,0.227,ACTIVE_CALL|HESITATION|URGENCY|TIME_PRESSURE,1162,4,0.3,False,False,3
BEH-00000898,AU-CUST00638,TXN-2024-000900,2025-06-04T09:42:30,0.38,NORMAL,434,4,0.242,False,False,3
BEH-00007727,AU-CUST00281,TXN-2024-007731,2025-08-13T22:28:11,0.115,NORMAL,1353,4,0.023,False,False,3
BEH-00002304,AU-CUST00398,TXN-2024-002281,2025-08-17T04:03:57,0.343,NORMAL,1679,2,0.085,False,False,2
BEH-00004272,AU-CUST00464,TXN-2024-004276,2025-08-21T20:45:58,0.332,NORMAL,879,4,0.074,False,False,3
BEH-00001135,AU-CUST00208,TXN-2024-001124,2024-03-16T21:34:28,0.141,NORMAL,459,1,0.103,False,False,1
BEH-00006459,AU-CUST00934,TXN-2024-006438,2025-05-21T13:53:14,0.297,NORMAL,711,4,0.39,False,False,3
BEH-00007670,AU-CUST00396,TXN-2024-007678,2025-02-27T20:42:28,0.448,NORMAL,1145,4,0.097,False,False,3
BEH-00003197,AU-CUST00281,TXN-2024-003199,2025-05-31T22:49:55,0.241,NORMAL,64,4,0.174,False,False,3
BEH-00000847,AU-CUST00816,TXN-2024-000850,2025-04-20T17:56:11,0.409,NORMAL,567,4,0.28,False,False,3
BEH-00001947,AU-CUST00628,TXN-2024-001966,2025-08-29T17:57:34,0.387,RAPID_MOVEMENT|ROUND_AMOUNTS|MULTIPLE_RECIPIENTS,373,4,0.25,False,False,3
BEH-00009452,AU-CUST00276,TXN-2024-009455,2025-06-22T21:30:59,0.063,NORMAL,297,2,0.035,False,False,0
BEH-00007809,AU-CUST00970,TXN-2024-007815,2025-04-30T02:08:56,0.134,NORMAL,1673,2,0.11,False,False,3
BEH-00006739,AU-CUST00716,TXN-2024-006714,2025-08-30T01:25:22,0.207,NORMAL,672,4,0.652,False,False,2
BEH-00005763,AU-CUST00770,TXN-2024-005801,2025-04-03T07:41:37,0.34,NORMAL,620,0,0.098,False,False,2
BEH-00001658,AU-CUST00344,TXN-2024-001657,2025-01-17T07:56:25,0.207,NORMAL,214,4,0.555,False,False,3
BEH-00005690,AU-CUST00468,TXN-2024-005665,2025-03-10T07:50:23,0.418,NORMAL,1531,4,0.099,False,False,3
BEH-00001723,AU-CUST00742,TXN-2024-001729,2025-09-09T01:21:05,0.092,NORMAL,314,1,0.147,False,False,1
BEH-00008081,AU-CUST00776,TXN-2024-008097,2025-05-03T16:14:50,0.346,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,1008,4,0.108,False,False,3
BEH-00005350,AU-CUST00328,TXN-2024-005365,2025-07-22T20:56:13,0.32,NORMAL,1691,4,0.174,False,False,3
BEH-00005707,AU-CUST00677,TXN-2024-005698,2025-03-18T22:23:46,0.243,NORMAL,1224,3,0.036,False,False,3
BEH-00004773,AU-CUST00563,TXN-2024-004777,2024-04-20T20:43:26,1.0,NORMAL,460,4,0.737,False,False,3
BEH-00004140,AU-CUST00138,TXN-2024-004151,2024-06-02T01:23:40,0.711,NORMAL,877,4,0.574,False,False,3
BEH-00001385,AU-CUST00040,TXN-2024-001385,2025-04-12T07:44:47,0.238,NORMAL,1573,1,0.063,False,False,1
BEH-00007729,AU-CUST00543,TXN-2024-007706,2025-06-21T11:44:03,0.062,NORMAL,481,3,0.069,False,False,1
BEH-00005088,AU-CUST00104,TXN-2024-005068,2025-05-10T17:14:32,0.112,NORMAL,619,4,0.211,False,False,2
BEH-00000335,AU-CUST00259,TXN-2024-000336,2024-10-27T16:35:20,0.06,NORMAL,1023,0,0.071,False,False,1
BEH-00003712,AU-CUST00613,TXN-2024-003718,2024-11-15T05:20:36,0.211,NORMAL,852,4,0.203,False,False,3
BEH-00006152,AU-CUST00817,TXN-2024-006165,2025-05-13T00:57:12,0.054,NORMAL,1620,1,0.071,False,False,1
BEH-00000850,AU-CUST00405,TXN-2024-000857,2025-08-20T10:36:38,0.462,NORMAL,493,4,0.398,False,False,3
BEH-00010214,AU-CUST00631,TXN-2024-010229,2024-07-06T06:59:54,0.394,NORMAL,1299,4,0.204,False,False,3
BEH-00007636,AU-CUST00414,TXN-2024-007649,2025-02-16T13:28:07,0.019,NORMAL,1380,0,0.243,False,False,0
BEH-00001739,AU-CUST00104,TXN-2024-001737,2025-05-25T00:03:32,0.181,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,703,4,0.251,False,False,3
BEH-00010180,AU-CUST00116,TXN-2024-010179,2025-01-23T10:58:40,0.74,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,570,4,0.702,False,False,3
BEH-00007283,AU-CUST00799,TXN-2024-007298,2024-05-18T19:38:45,0.117,NORMAL,1010,4,0.068,False,False,3
BEH-00005080,AU-CUST00065,TXN-2024-005077,2025-05-26T06:43:44,0.296,NORMAL,861,4,0.291,False,False,3
BEH-00011098,AU-CUST00540,TXN-2024-011108,2024-01-27T10:41:42,0.529,NORMAL,809,4,0.114,False,False,3
BEH-00001353,AU-CUST00578,TXN-2024-001350,2024-11-07T11:28:05,0.319,NORMAL,1175,2,0.092,False,False,1
BEH-00002511,AU-CUST00600,TXN-2024-002514,2025-05-26T13:22:43,0.105,NORMAL,1204,3,0.181,False,False,1
BEH-00011347,AU-CUST00540,TXN-2024-011354,2024-08-29T00:36:48,0.134,NORMAL,592,3,0.72,False,False,3
BEH-00004091,AU-CUST00856,TXN-2024-004081,2025-08-23T09:03:52,0.169,NORMAL,1141,4,0.17,False,False,3
BEH-00000885,AU-CUST00396,TXN-2024-000883,2024-09-07T10:20:17,0.196,NORMAL,1332,4,0.221,False,False,2
BEH-00002482,AU-CUST00280,TXN-2024-002471,2025-06-19T09:04:54,0.072,NORMAL,1788,3,0.058,False,False,1
BEH-00011617,AU-CUST00053,TXN-2024-011622,2025-03-30T12:56:36,0.016,NORMAL,576,4,0.049,False,False,1
BEH-00008345,AU-CUST00812,TXN-2024-008344,2025-09-26T09:07:20,0.177,NORMAL,1348,4,0.218,False,False,3
BEH-00002402,AU-CUST00274,TXN-2024-002383,2025-09-22T07:59:35,0.232,NORMAL,1632,4,0.184,False,False,2
BEH-00005555,AU-CUST00392,TXN-2024-005540,2025-07-11T00:14:08,0.357,NORMAL,556,4,0.029,False,False,3
BEH-00000129,AU-CUST00165,TXN-2024-000130,2025-05-05T23:18:23,0.255,NORMAL,1104,4,0.539,False,True,3
BEH-00008570,AU-CUST00822,TXN-2024-008581,2025-09-22T17:32:48,0.187,NORMAL,440,4,0.108,False,False,3
BEH-00010003,AU-CUST00365,TXN-2024-010013,2024-12-20T20:48:52,0.096,NORMAL,497,4,0.073,False,False,2
BEH-00000242,AU-CUST00632,TXN-2024-000244,2025-09-22T02:17:48,0.77,NORMAL,387,4,0.378,False,False,3
BEH-00005338,AU-CUST00157,TXN-2024-005314,2025-09-24T13:18:08,0.112,NORMAL,1122,4,0.139,False,False,1
BEH-00011257,AU-CUST00135,TXN-2024-011268,2025-09-04T19:58:15,0.28,NORMAL,330,4,0.299,False,False,3
BEH-00003841,AU-CUST00447,TXN-2024-003824,2024-11-11T06:15:20,0.392,NORMAL,419,4,0.053,False,False,2
BEH-00002095,AU-CUST00307,TXN-2024-002095,2024-04-13T03:03:16,0.099,NORMAL,565,3,0.098,False,False,3
BEH-00006622,AU-CUST00289,TXN-2024-006600,2025-05-02T03:30:05,0.129,NORMAL,1730,3,0.191,False,False,2
BEH-00002350,AU-CUST00940,TXN-2024-002316,2025-09-27T03:21:06,0.038,NORMAL,1629,0,0.013,True,False,0
BEH-00004571,AU-CUST00928,TXN-2024-004581,2025-01-29T23:59:34,0.087,NORMAL,1376,4,0.128,False,False,3
BEH-00005325,AU-CUST00760,TXN-2024-005315,2025-05-20T17:53:16,0.386,NORMAL,1562,1,0.36,False,False,3
BEH-00000821,AU-CUST00931,TXN-2024-000817,2025-02-04T01:35:29,0.005,NORMAL,1192,1,0.216,False,False,3
BEH-00011779,AU-CUST00169,TXN-2024-011778,2025-01-29T07:37:48,0.163,NORMAL,954,3,0.051,False,False,3
BEH-00010384,AU-CUST00995,TXN-2024-010387,2025-08-10T11:02:57,0.073,NORMAL,1393,0,0.02,False,False,0
BEH-00011103,AU-CUST00396,TXN-2024-011113,2025-09-09T17:01:20,0.339,NORMAL,1698,4,0.129,False,False,3
BEH-00003860,AU-CUST00368,TXN-2024-003867,2025-09-01T10:08:28,1.0,NORMAL,62,1,0.092,True,False,2
BEH-00002149,AU-CUST00467,TXN-2024-002154,2025-09-01T20:19:11,0.551,NORMAL,502,4,0.098,False,False,3
BEH-00004386,AU-CUST00471,TXN-2024-004406,2025-01-29T09:42:42,0.188,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,519,4,0.223,False,False,3
BEH-00000042,AU-CUST00956,TXN-2024-000042,2025-06-18T07:49:32,0.285,NORMAL,495,4,0.13,False,False,3
BEH-00008843,AU-CUST00200,TXN-2024-008838,2025-08-09T13:35:10,0.349,NEW_PAYEE|LARGE_AMOUNT|REPEAT_PATTERN,1002,4,0.101,False,False,3
BEH-00009174,AU-CUST00458,TXN-2024-009170,2025-02-24T10:57:10,0.4,NORMAL,248,4,0.334,False,False,3
BEH-00008684,AU-CUST00105,TXN-2024-008703,2024-11-03T03:32:04,0.227,NORMAL,516,4,0.214,False,False,3
BEH-00006644,AU-CUST00519,TXN-2024-006651,2025-08-19T14:25:21,0.101,NORMAL,746,2,0.185,False,False,0
BEH-00009266,AU-CUST00116,TXN-2024-009259,2025-06-20T00:57:49,0.41,NORMAL,1065,3,0.219,False,False,3
BEH-00001586,AU-CUST00659,TXN-2024-001566,2024-05-25T09:32:51,0.228,NORMAL,933,4,0.247,False,False,3
BEH-00002638,AU-CUST00328,TXN-2024-002630,2025-03-29T19:26:41,0.011,NORMAL,978,0,0.008,False,False,0
BEH-00004265,AU-CUST00821,TXN-2024-004260,2025-02-13T01:28:06,0.109,NORMAL,1195,3,0.063,False,False,2
BEH-00011205,AU-CUST00374,TXN-2024-011204,2024-09-05T22:56:27,0.131,NORMAL,402,1,0.144,False,False,1
BEH-00004726,AU-CUST00345,TXN-2024-004726,2025-01-19T12:54:25,0.116,NORMAL,1608,2,0.128,False,False,2
BEH-00002833,AU-CUST00025,TXN-2024-002824,2025-06-26T09:51:29,0.396,NORMAL,1770,4,0.327,False,False,3
BEH-00003911,AU-CUST00381,TXN-2024-003916,2025-05-11T05:49:29,0.183,NORMAL,758,4,0.119,False,False,3
BEH-00008394,AU-CUST00402,TXN-2024-008375,2025-06-20T18:17:59,0.256,NORMAL,372,2,0.26,False,True,3
BEH-00006816,AU-CUST00231,TXN-2024-006799,2025-08-05T21:05:30,0.163,NORMAL,1635,3,0.081,False,False,2
BEH-00009908,AU-CUST00527,TXN-2024-009909,2025-04-02T06:19:55,0.28,EMAIL_INTERACTION|COPY_PASTE|VENDOR_CHANGE,864,4,0.662,False,True,3
BEH-00010969,AU-CUST00547,TXN-2024-010977,2025-09-21T05:39:36,0.072,NORMAL,353,0,0.161,False,False,0
BEH-00000099,AU-CUST00234,TXN-2024-000100,2025-04-25T19:20:58,0.232,NORMAL,1494,4,0.117,False,False,3
BEH-00004752,AU-CUST00353,TXN-2024-004743,2025-05-06T05:13:09,0.08,NORMAL,455,1,0.108,False,False,2
BEH-00006586,AU-CUST00154,TXN-2024-006561,2025-05-21T13:53:14,0.078,NORMAL,998,1,0.034,False,False,1
BEH-00004493,AU-CUST00440,TXN-2024-004459,2025-03-26T17:20:17,0.388,NORMAL,947,4,0.106,False,False,3
BEH-00011582,AU-CUST00703,TXN-2024-011582,2025-01-24T17:08:05,0.114,NORMAL,1614,3,0.329,False,False,2
BEH-00010366,AU-CUST00440,TXN-2024-010368,2025-09-18T00:59:45,0.179,NORMAL,843,0,0.065,False,False,1
BEH-00003773,AU-CUST00297,TXN-2024-003777,2025-09-09T09:30:03,0.393,NORMAL,1135,4,0.067,False,False,3
BEH-00008954,AU-CUST00037,TXN-2024-008966,2025-07-30T16:45:40,0.364,NORMAL,1179,3,0.113,False,False,3
BEH-00011315,AU-CUST00833,TXN-2024-011316,2025-09-09T14:24:59,0.624,NORMAL,1777,4,0.093,False,False,3
BEH-00005195,AU-CUST00358,TXN-2024-005187,2025-09-15T11:21:58,0.276,NORMAL,1521,4,0.178,False,False,3
BEH-00005189,AU-CUST00010,TXN-2024-005172,2025-05-21T03:00:15,0.173,NORMAL,145,4,0.037,False,False,3
BEH-00005713,AU-CUST00004,TXN-2024-005704,2025-06-26T23:40:16,0.195,NORMAL,133,2,0.032,False,False,1
BEH-00007559,AU-CUST00531,TXN-2024-007560,2024-09-09T22:51:26,0.741,NORMAL,692,4,0.418,False,False,2
BEH-00004705,AU-CUST00480,TXN-2024-004704,2024-10-05T12:58:32,0.113,NORMAL,190,0,0.209,False,False,1
BEH-00000395,AU-CUST00155,TXN-2024-000394,2024-09-04T01:10:51,0.098,NORMAL,702,4,0.185,False,False,3
BEH-00000771,AU-CUST00177,TXN-2024-000769,2025-07-03T09:51:18,0.125,NORMAL,1295,4,0.202,False,False,3
BEH-00004418,AU-CUST00541,TXN-2024-004425,2025-02-13T08:51:08,0.05,NORMAL,1595,1,0.042,False,False,0
BEH-00010459,AU-CUST00697,TXN-2024-010466,2025-05-20T14:43:26,0.148,NORMAL,883,1,0.023,False,False,0
BEH-00003356,AU-CUST00560,TXN-2024-003355,2025-04-09T02:24:35,0.134,NORMAL,85,4,0.344,False,False,3
BEH-00006295,AU-CUST00579,TXN-2024-006322,2025-07-07T15:41:37,0.023,NORMAL,237,1,0.021,False,False,1
BEH-00000227,AU-CUST00857,TXN-2024-000226,2025-09-22T21:53:10,0.116,NORMAL,191,4,0.093,False,False,1
BEH-00008165,AU-CUST00758,TXN-2024-008169,2025-05-06T11:30:44,0.19,NORMAL,1537,4,0.05,False,False,3
BEH-00002606,AU-CUST00682,TXN-2024-002598,2024-11-21T22:28:08,0.44,NORMAL,1436,4,0.256,False,False,3
BEH-00003894,AU-CUST00980,TXN-2024-003891,2025-09-23T09:34:41,0.175,NORMAL,474,1,0.039,False,False,2
BEH-00004091,AU-CUST00214,TXN-2024-004078,2025-08-16T05:10:01,0.329,NORMAL,1500,4,0.138,False,False,2
BEH-00009993,AU-CUST00564,TXN-2024-009994,2025-06-27T04:36:07,0.2,NORMAL,1753,1,0.094,False,False,3
BEH-00002931,AU-CUST00278,TXN-2024-002922,2025-03-13T11:33:24,0.29,NORMAL,1585,3,0.254,False,False,0
BEH-00006433,AU-CUST00677,TXN-2024-006441,2024-08-23T11:36:05,0.146,NORMAL,553,4,0.102,False,False,2
BEH-00009099,AU-CUST00680,TXN-2024-009112,2024-09-10T12:37:51,0.164,NORMAL,504,3,0.055,False,False,2
BEH-00006908,AU-CUST00938,TXN-2024-006874,2025-07-14T05:32:43,0.084,NORMAL,784,4,0.07,False,False,2
BEH-00004884,AU-CUST00698,TXN-2024-004902,2025-06-02T04:25:51,0.547,NORMAL,1305,4,0.581,False,False,3
BEH-00002282,AU-CUST00427,TXN-2024-002263,2025-05-08T21:33:44,0.245,NORMAL,1253,4,0.106,False,True,3
BEH-00010811,AU-CUST00525,TXN-2024-010804,2025-09-25T14:28:56,0.088,NORMAL,990,0,0.014,False,False,0
BEH-00010202,AU-CUST00558,TXN-2024-010206,2025-01-19T05:03:40,0.158,NORMAL,1392,0,0.043,False,False,0
BEH-00000130,AU-CUST00169,TXN-2024-000128,2025-05-05T23:18:23,0.158,NORMAL,894,3,0.325,False,False,3
BEH-00010009,AU-CUST00684,TXN-2024-010018,2025-02-02T05:27:53,0.474,NORMAL,1083,4,0.239,False,False,2
BEH-00001798,AU-CUST00216,TXN-2024-001801,2024-09-12T06:56:16,0.224,NORMAL,1553,4,0.155,False,False,3
BEH-00004253,AU-CUST00026,TXN-2024-004271,2024-12-29T08:51:52,0.364,NORMAL,271,2,0.114,True,False,1
BEH-00000275,AU-CUST00346,TXN-2024-000276,2025-07-06T15:35:37,0.211,NORMAL,208,0,0.083,False,False,1
BEH-00005067,AU-CUST00366,TXN-2024-005075,2025-05-15T22:23:09,0.148,NORMAL,454,4,0.473,False,False,3
BEH-00009280,AU-CUST00467,TXN-2024-009283,2025-06-23T22:56:44,0.362,NORMAL,831,4,0.265,False,False,3
BEH-00009554,AU-CUST00823,TXN-2024-009570,2025-09-09T13:59:44,0.46,NORMAL,309,4,0.141,False,False,3
BEH-00006147,AU-CUST00874,TXN-2024-006142,2025-06-26T05:32:47,0.095,NORMAL,1443,4,0.345,False,False,3
BEH-00007312,AU-CUST00036,TXN-2024-007323,2024-11-29T03:10:41,0.163,NORMAL,337,0,0.006,False,False,2
BEH-00000781,AU-CUST00336,TXN-2024-000779,2025-02-28T02:06:07,0.205,NORMAL,1138,4,0.108,False,False,2
BEH-00000832,AU-CUST00473,TXN-2024-000831,2025-07-12T10:01:56,0.102,NORMAL,718,3,0.022,False,False,3
BEH-00000123,AU-CUST00404,TXN-2024-000122,2025-03-23T11:16:34,0.245,NORMAL,1047,1,0.032,False,False,2
BEH-00008355,AU-CUST00609,TXN-2024-008349,2025-08-04T11:45:43,0.301,ACTIVE_CALL|HESITATION|URGENCY|TIME_PRESSURE,1091,3,0.044,False,False,2
BEH-00006196,AU-CUST00577,TXN-2024-006221,2025-01-18T23:15:36,0.161,ACTIVE_CALL|HESITATION|URGENCY|TIME_PRESSURE,1696,3,0.1,False,False,3
BEH-00011791,AU-CUST00065,TXN-2024-011796,2025-09-29T20:22:58,0.281,NORMAL,122,4,0.226,False,False,3
BEH-00006552,AU-CUST00928,TXN-2024-006580,2025-07-28T12:55:46,0.125,NORMAL,1767,4,0.225,False,False,3
BEH-00000443,AU-CUST00709,TXN-2024-000446,2025-05-10T06:58:45,0.423,RAPID_MOVEMENT|ROUND_AMOUNTS|MULTIPLE_RECIPIENTS,1727,4,0.324,False,True,3
BEH-00002624,AU-CUST00843,TXN-2024-002625,2024-12-08T12:11:03,0.188,NORMAL,259,4,0.091,False,False,3
BEH-00002529,AU-CUST00722,TXN-2024-002521,2025-05-26T13:22:43,0.058,NORMAL,311,3,0.179,False,False,3
BEH-00007361,AU-CUST00163,TXN-2024-007367,2024-10-16T20:26:51,0.203,NORMAL,1336,4,0.294,False,False,3
BEH-00007319,AU-CUST00392,TXN-2024-007325,2025-05-31T09:48:39,0.796,NORMAL,1013,4,0.153,False,False,3
BEH-00005690,AU-CUST00938,TXN-2024-005701,2025-03-27T23:15:19,0.174,NORMAL,832,4,0.038,False,False,2
BEH-00004408,AU-CUST00298,TXN-2024-004446,2024-11-07T17:31:22,0.013,NORMAL,107,1,0.029,False,False,0
BEH-00009115,AU-CUST00338,TXN-2024-009130,2024-11-27T08:48:53,0.197,NORMAL,753,4,0.079,False,False,3
BEH-00006901,AU-CUST00259,TXN-2024-006905,2025-09-14T16:32:48,0.256,NORMAL,360,1,0.031,False,False,1
BEH-00008826,AU-CUST00917,TXN-2024-008845,2025-07-01T23:30:12,0.521,NORMAL,1351,4,0.222,False,False,3
