account_id,customer_id,is_mule_account,account_type,account_age_days,daily_limit,monthly_limit,in_degree,out_degree,total_degree,avg_incoming_amount,avg_outgoing_amount,transaction_velocity,risk_score,vulnerability_score,primary_country,is_new_customer,high_velocity,cross_border_activity,structuring_indicator
mule_000574,mule_cust_000574,True,personal_current,4,652.84,5238.8,22,46,68,3986.79,1166.55,14.59,0.759,0.814,IT,True,True,True,True
mule_000575,mule_cust_000575,True,personal_current,1,1799.89,13903.63,25,49,74,972.13,3196.51,16.38,0.726,0.752,FR,True,True,True,True
mule_000576,mule_cust_000576,True,personal_current,30,1270.28,19254.19,23,43,66,2092.11,3839.68,12.39,0.818,0.747,FR,True,True,True,True
mule_000577,mule_cust_000577,True,personal_current,14,1105.28,9999.5,26,33,59,1344.02,3603.7,12.3,0.784,0.632,UK,True,True,False,True
mule_000578,mule_cust_000578,True,personal_current,45,957.65,7532.89,39,30,69,3510.0,3966.3,9.36,0.721,0.69,AU,False,False,True,True
mule_000579,mule_cust_000579,True,personal_current,3,917.17,7766.53,15,38,53,1524.55,3329.9,6.15,0.866,0.671,US,True,False,True,True
mule_000580,mule_cust_000580,True,personal_current,2,1584.15,19179.61,43,29,72,2420.53,3709.61,15.25,0.746,0.846,US,True,True,True,True
mule_000581,mule_cust_000581,True,personal_current,2,922.7,9012.91,23,54,77,1324.98,687.51,6.86,0.846,0.82,US,True,False,True,True
mule_000582,mule_cust_000582,True,personal_current,1,690.84,18720.42,18,49,67,4947.8,1302.96,15.08,0.713,0.634,UK,True,True,False,True
mule_000583,mule_cust_000583,True,personal_current,90,1703.41,16800.85,45,44,89,1640.32,808.0,9.27,0.794,0.827,CA,False,False,True,True
mule_000584,mule_cust_000584,True,personal_current,1,527.04,6534.98,13,36,49,4679.33,2922.7,17.03,0.817,0.708,UK,True,True,False,True
mule_000585,mule_cust_000585,True,personal_current,21,1674.74,7521.77,23,24,47,3200.44,4265.91,13.7,0.835,0.615,UK,True,True,False,True
mule_000586,mule_cust_000586,True,personal_current,2,548.71,16150.29,24,33,57,3395.12,2296.64,18.85,0.704,0.819,IT,True,True,True,True
mule_000587,mule_cust_000587,True,personal_current,1,1175.1,8070.79,44,51,95,3317.81,1466.41,11.9,0.77,0.711,UK,True,True,False,True
mule_000588,mule_cust_000588,True,personal_current,21,515.02,18236.14,21,59,80,1791.96,3295.3,12.62,0.825,0.633,US,True,True,True,True
mule_000589,mule_cust_000589,True,personal_current,2,523.54,10401.49,33,20,53,1432.78,552.45,6.51,0.75,0.9,UK,True,False,False,True
mule_000590,mule_cust_000590,True,personal_current,7,711.87,18809.42,21,57,78,548.11,3209.27,11.04,0.93,0.795,UK,True,True,False,True
mule_000591,mule_cust_000591,True,personal_current,45,887.84,10058.19,27,42,69,445.88,2309.84,6.85,0.8,0.705,DE,False,False,True,True
mule_000592,mule_cust_000592,True,personal_current,14,730.12,10498.27,35,51,86,4032.58,3226.44,7.86,0.792,0.632,AU,True,False,True,True
mule_000593,mule_cust_000593,True,personal_current,1,1978.9,16710.23,34,21,55,2567.75,167.23,12.52,0.796,0.892,UK,True,True,False,True
mule_000594,mule_cust_000594,True,personal_current,3,1129.22,10860.4,32,21,53,655.28,2516.95,16.11,0.889,0.782,UK,True,True,False,True
mule_000595,mule_cust_000595,True,personal_current,14,1580.17,6292.04,28,53,81,1035.09,1618.03,5.27,0.8,0.765,AU,True,False,True,True
mule_000596,mule_cust_000596,True,personal_current,7,1754.44,8231.94,19,33,52,4287.38,831.27,19.62,0.911,0.75,BE,True,True,True,True
mule_000597,mule_cust_000597,True,personal_current,1,954.6,14573.37,39,16,55,4656.19,435.47,13.24,0.848,0.796,UK,True,True,False,True
mule_000598,mule_cust_000598,True,personal_current,3,1765.52,7924.14,49,59,108,2900.75,3465.52,15.7,0.752,0.771,IT,True,True,True,True
mule_000599,mule_cust_000599,True,personal_current,4,1949.89,11783.23,32,49,81,4829.27,3272.74,19.89,0.875,0.688,AU,True,True,True,True
mule_000600,mule_cust_000600,True,personal_current,10,1057.59,5265.71,17,53,70,2529.28,3533.91,10.74,0.811,0.713,US,True,True,True,True
mule_000601,mule_cust_000601,True,personal_current,5,1713.2,10426.52,25,43,68,1532.11,4210.35,15.85,0.844,0.794,UK,True,True,False,True
mule_000602,mule_cust_000602,True,personal_current,7,1264.26,13186.25,17,24,41,3409.62,1522.06,15.24,0.918,0.671,NL,True,True,True,True
mule_000603,mule_cust_000603,True,personal_current,3,900.89,11322.67,23,53,76,803.39,1952.79,16.44,0.925,0.799,UK,True,True,False,True
mule_000604,mule_cust_000604,True,personal_current,7,1453.14,17086.46,25,21,46,1513.6,4413.02,13.94,0.877,0.602,CA,True,True,True,True
mule_000605,mule_cust_000605,True,personal_current,1,1353.85,18811.56,35,54,89,4784.11,4150.41,9.67,0.752,0.855,IT,True,False,True,True
mule_000606,mule_cust_000606,True,personal_current,5,1444.14,8853.71,36,29,65,988.5,2341.18,17.45,0.866,0.702,ES,True,True,True,True
mule_000607,mule_cust_000607,True,personal_current,30,814.02,5591.26,30,59,89,4172.53,4360.21,18.35,0.85,0.759,UK,True,True,False,True
mule_000608,mule_cust_000608,True,personal_current,2,1189.42,14427.56,12,59,71,1477.32,3774.38,11.4,0.862,0.818,AU,True,True,True,True
mule_000609,mule_cust_000609,True,personal_current,1,1164.43,13421.58,36,22,58,2314.89,3877.73,15.26,0.921,0.661,IT,True,True,True,True
mule_000610,mule_cust_000610,True,personal_current,1,1832.9,9936.11,47,52,99,2658.03,4242.0,5.72,0.788,0.857,US,True,False,True,True
mule_000611,mule_cust_000611,True,personal_current,2,1137.19,10783.29,34,53,87,3857.29,2347.25,19.83,0.816,0.617,UK,True,True,False,True
mule_000612,mule_cust_000612,True,personal_current,4,735.35,19213.48,17,39,56,1487.78,2720.0,15.82,0.935,0.864,CA,True,True,True,True
mule_000613,mule_cust_000613,True,personal_current,10,1343.22,13290.56,18,43,61,2741.76,1319.55,5.32,0.881,0.61,CA,True,False,True,True
mule_000614,mule_cust_000614,True,personal_current,5,1953.22,12263.2,40,58,98,4237.26,4486.29,11.46,0.78,0.872,UK,True,True,False,True
mule_000615,mule_cust_000615,True,personal_current,7,1108.57,5616.24,43,58,101,3517.31,3991.89,19.22,0.822,0.811,FR,True,True,True,True
mule_000616,mule_cust_000616,True,personal_current,3,892.1,19198.98,32,46,78,4154.7,2966.71,19.53,0.878,0.877,CA,True,True,True,True
mule_000617,mule_cust_000617,True,personal_current,1,1292.27,6903.09,28,17,45,2515.97,2858.2,5.15,0.749,0.747,NL,True,False,True,True
mule_000618,mule_cust_000618,True,personal_current,3,1136.56,15720.44,21,59,80,1634.85,1937.05,8.27,0.942,0.639,US,True,False,True,True
mule_000619,mule_cust_000619,True,personal_current,1,832.67,16707.07,39,21,60,584.3,2213.87,5.15,0.721,0.842,DE,True,False,True,True
mule_000620,mule_cust_000620,True,personal_current,30,1781.77,15247.63,48,38,86,3957.67,3827.97,16.99,0.827,0.67,FR,True,True,True,True
mule_000621,mule_cust_000621,True,personal_current,10,1971.14,7335.39,48,18,66,1216.63,3597.55,7.8,0.717,0.9,UK,True,False,False,True
mule_000622,mule_cust_000622,True,personal_current,14,1048.05,17624.23,11,55,66,4527.83,4178.94,5.14,0.719,0.675,AU,True,False,True,True
mule_000623,mule_cust_000623,True,personal_current,21,1189.91,14104.6,15,51,66,1814.69,2407.74,19.69,0.874,0.802,UK,True,True,False,True
mule_000624,mule_cust_000624,True,personal_current,10,1625.41,9759.33,46,34,80,1614.1,1275.37,5.39,0.771,0.766,UK,True,False,False,True
mule_000625,mule_cust_000625,True,personal_current,2,1822.12,13904.73,34,16,50,2969.29,823.56,10.34,0.874,0.768,US,True,True,True,True
mule_000626,mule_cust_000626,True,personal_current,4,1343.17,5087.97,23,50,73,3256.74,4390.25,17.38,0.715,0.713,ES,True,True,True,True
mule_000627,mule_cust_000627,True,personal_current,5,1493.17,18688.99,31,24,55,3411.94,1934.82,12.06,0.712,0.657,FR,True,True,True,True
mule_000628,mule_cust_000628,True,personal_current,4,952.49,10760.29,39,49,88,1507.11,661.13,8.78,0.93,0.774,CA,True,False,True,True
mule_000629,mule_cust_000629,True,personal_current,7,1049.04,17106.61,43,24,67,1440.28,3710.88,18.49,0.895,0.659,UK,True,True,False,True
mule_000630,mule_cust_000630,True,personal_current,7,585.64,15092.39,31,55,86,1158.41,1765.03,12.53,0.881,0.634,US,True,True,True,True
mule_000631,mule_cust_000631,True,personal_current,4,1311.24,17275.41,45,26,71,541.33,1653.61,16.15,0.81,0.845,CA,True,True,True,True
mule_000632,mule_cust_000632,True,personal_current,30,1921.8,6039.57,18,45,63,3019.38,521.5,11.75,0.889,0.838,US,True,True,True,True
mule_000633,mule_cust_000633,True,personal_current,21,901.5,11158.98,37,24,61,1109.87,4031.23,11.46,0.75,0.731,US,True,True,True,True
mule_000634,mule_cust_000634,True,personal_current,4,1378.34,12817.61,16,52,68,514.78,3322.96,13.4,0.79,0.843,US,True,True,True,True
mule_000635,mule_cust_000635,True,personal_current,14,958.63,6092.68,21,36,57,2093.85,3598.21,9.19,0.862,0.862,UK,True,False,False,True
mule_000636,mule_cust_000636,True,personal_current,14,1357.0,14112.08,22,38,60,4397.48,338.94,8.92,0.919,0.826,UK,True,False,False,True
mule_000637,mule_cust_000637,True,personal_current,5,1294.36,11013.23,37,43,80,2808.73,466.4,16.85,0.754,0.803,FR,True,True,True,True
mule_000638,mule_cust_000638,True,personal_current,5,1611.32,14927.9,11,31,42,2941.82,3392.48,10.68,0.776,0.738,FR,True,True,True,True
mule_000639,mule_cust_000639,True,personal_current,30,1317.63,14921.99,49,59,108,673.02,1159.54,15.63,0.906,0.857,US,True,True,True,True
mule_000640,mule_cust_000640,True,personal_current,1,1156.67,8461.02,14,30,44,3906.88,478.54,17.41,0.807,0.779,UK,True,True,False,True
mule_000641,mule_cust_000641,True,personal_current,3,634.55,19423.16,39,34,73,219.71,197.91,11.25,0.739,0.799,DE,True,True,True,True
mule_000642,mule_cust_000642,True,personal_current,2,1832.8,11628.62,42,33,75,3991.88,2930.94,17.8,0.884,0.865,US,True,True,True,True
mule_000643,mule_cust_000643,True,personal_current,10,1999.63,15873.97,31,55,86,3019.27,907.82,19.44,0.744,0.653,ES,True,True,True,True
mule_000644,mule_cust_000644,True,personal_current,4,594.78,13972.81,15,51,66,1568.9,3598.85,18.59,0.944,0.67,IT,True,True,True,True
mule_000645,mule_cust_000645,True,personal_current,3,669.26,18050.37,25,36,61,3096.34,3659.48,7.35,0.704,0.694,CA,True,False,True,True
mule_000646,mule_cust_000646,True,personal_current,1,1139.18,13284.82,24,18,42,1517.18,1890.13,16.68,0.935,0.859,CA,True,True,True,True
mule_000647,mule_cust_000647,True,personal_current,4,999.43,6874.35,22,15,37,3504.12,1280.11,8.82,0.95,0.656,UK,True,False,False,True
mule_000648,mule_cust_000648,True,personal_current,1,1369.71,14417.96,41,49,90,2769.98,3579.54,17.27,0.939,0.847,CA,True,True,True,True
mule_000649,mule_cust_000649,True,personal_current,2,649.65,5817.68,20,34,54,4076.17,2362.78,5.82,0.834,0.881,CA,True,False,True,True
mule_000650,mule_cust_000650,True,personal_current,14,1700.23,18981.94,19,44,63,3788.96,1168.35,5.9,0.829,0.637,NL,True,False,True,True
mule_000651,mule_cust_000651,True,personal_current,2,1779.42,10814.37,17,24,41,4539.75,830.9,10.5,0.855,0.648,NL,True,True,True,True
mule_000652,mule_cust_000652,True,personal_current,30,750.43,6817.33,35,44,79,4565.33,992.26,11.24,0.812,0.78,UK,True,True,False,True
mule_000653,mule_cust_000653,True,personal_current,2,1897.24,18626.15,15,43,58,3214.2,1347.08,18.64,0.858,0.622,IT,True,True,True,True
mule_000654,mule_cust_000654,True,personal_current,45,616.57,12985.4,32,27,59,1711.77,1482.83,7.28,0.766,0.728,DE,False,False,True,True
mule_000655,mule_cust_000655,True,personal_current,3,992.91,9273.7,11,52,63,1117.31,3494.12,8.98,0.892,0.662,US,True,False,True,True
mule_000656,mule_cust_000656,True,personal_current,4,1914.79,18975.97,47,26,73,1919.45,799.89,12.65,0.815,0.87,ES,True,True,True,True
mule_000657,mule_cust_000657,True,personal_current,3,1237.61,18443.54,49,56,105,4047.39,2452.85,12.22,0.87,0.858,AU,True,True,True,True
mule_000658,mule_cust_000658,True,personal_current,10,1647.91,10343.92,45,31,76,4045.59,1790.73,18.55,0.717,0.617,ES,True,True,True,True
mule_000659,mule_cust_000659,True,personal_current,7,1069.4,16325.91,13,41,54,2749.77,580.1,17.18,0.917,0.652,FR,True,True,True,True
mule_000660,mule_cust_000660,True,personal_current,21,1324.14,14842.69,13,26,39,1552.6,3290.63,17.93,0.864,0.753,UK,True,True,False,True
mule_000661,mule_cust_000661,True,personal_current,1,1168.54,5740.24,37,16,53,2590.15,1498.65,17.18,0.917,0.802,UK,True,True,False,True
mule_000662,mule_cust_000662,True,personal_current,5,1644.94,7047.55,22,30,52,3813.09,2210.91,11.7,0.702,0.846,US,True,True,True,True
mule_000663,mule_cust_000663,True,personal_current,5,1515.95,15539.44,42,44,86,4777.78,2943.18,9.47,0.732,0.853,US,True,False,True,True
mule_000664,mule_cust_000664,True,personal_current,7,1206.22,7983.95,47,58,105,2293.03,3406.72,17.42,0.893,0.612,UK,True,True,False,True
mule_000665,mule_cust_000665,True,personal_current,5,1902.23,17524.35,43,37,80,4411.56,325.22,17.07,0.792,0.856,FR,True,True,True,True
mule_000666,mule_cust_000666,True,personal_current,3,1540.81,7394.49,45,32,77,2141.56,2131.97,15.59,0.905,0.671,AU,True,True,True,True
mule_000667,mule_cust_000667,True,personal_current,3,1053.05,15350.39,38,29,67,2761.06,151.05,8.62,0.752,0.675,FR,True,False,True,True
mule_000668,mule_cust_000668,True,personal_current,2,787.28,12563.95,30,30,60,1358.48,491.63,10.35,0.887,0.765,FR,True,True,True,True
mule_000669,mule_cust_000669,True,personal_current,45,1688.99,14057.05,24,57,81,3716.96,2833.45,5.04,0.702,0.843,UK,False,False,False,True
mule_000670,mule_cust_000670,True,personal_current,7,1181.32,17951.45,27,44,71,2353.44,2488.96,14.95,0.896,0.718,AU,True,True,True,True
mule_000671,mule_cust_000671,True,personal_current,1,1898.97,10745.88,41,28,69,1184.9,2268.81,18.17,0.832,0.879,US,True,True,True,True
mule_000672,mule_cust_000672,True,personal_current,5,679.62,17039.84,23,15,38,2139.09,2151.51,5.23,0.771,0.731,AU,True,False,True,True
mule_000673,mule_cust_000673,True,personal_current,4,1006.73,10821.48,11,41,52,4637.57,2419.58,5.2,0.705,0.892,UK,True,False,False,True
mule_000674,mule_cust_000674,True,personal_current,14,587.41,18817.44,42,40,82,3743.82,1609.9,16.48,0.808,0.745,AU,True,True,True,True
mule_000675,mule_cust_000675,True,personal_current,1,1480.99,14278.78,24,24,48,611.81,545.57,18.85,0.872,0.638,US,True,True,True,True
mule_000676,mule_cust_000676,True,personal_current,7,1753.36,5654.91,47,53,100,4470.8,189.87,8.02,0.94,0.784,UK,True,False,False,True
mule_000677,mule_cust_000677,True,personal_current,1,542.29,8671.18,48,42,90,3657.6,4144.54,11.12,0.748,0.755,IT,True,True,True,True
mule_000678,mule_cust_000678,True,personal_current,14,598.74,15388.59,37,37,74,4555.82,682.79,13.01,0.92,0.723,US,True,True,True,True
mule_000679,mule_cust_000679,True,personal_current,1,917.22,9867.6,27,21,48,4575.64,2560.45,12.91,0.891,0.602,ES,True,True,True,True
mule_000680,mule_cust_000680,True,personal_current,2,1976.18,16043.81,12,49,61,836.36,3519.83,8.97,0.933,0.816,DE,True,False,True,True
mule_000681,mule_cust_000681,True,personal_current,2,1164.56,14267.2,28,47,75,1348.44,1370.3,17.31,0.846,0.753,US,True,True,True,True
mule_000682,mule_cust_000682,True,personal_current,10,931.58,16055.95,47,40,87,4349.8,2323.11,11.58,0.853,0.787,UK,True,True,False,True
mule_000683,mule_cust_000683,True,personal_current,10,913.89,18574.43,21,33,54,4077.15,1700.3,6.51,0.94,0.796,US,True,False,True,True
mule_000684,mule_cust_000684,True,personal_current,3,987.06,19721.71,38,18,56,1294.88,4161.67,13.89,0.795,0.751,AU,True,True,True,True
mule_000685,mule_cust_000685,True,personal_current,5,1229.61,12573.99,48,17,65,2800.45,720.2,16.49,0.933,0.884,US,True,True,True,True
mule_000686,mule_cust_000686,True,personal_current,1,1277.6,6689.14,28,44,72,2555.33,2057.96,16.4,0.805,0.883,IT,True,True,True,True
mule_000687,mule_cust_000687,True,personal_current,21,606.89,17813.87,45,41,86,2915.59,3258.96,19.07,0.928,0.884,UK,True,True,False,True
mule_000688,mule_cust_000688,True,personal_current,1,953.42,18426.28,33,43,76,4324.76,628.58,19.21,0.806,0.603,US,True,True,True,True
mule_000689,mule_cust_000689,True,personal_current,1,1315.82,10078.31,12,28,40,3377.13,2038.11,17.29,0.926,0.636,CA,True,True,True,True
mule_000690,mule_cust_000690,True,personal_current,2,570.59,15028.2,24,40,64,1011.8,1552.66,11.6,0.908,0.879,AU,True,True,True,True
mule_000691,mule_cust_000691,True,personal_current,3,881.05,19732.03,35,35,70,2333.5,1264.87,7.86,0.867,0.6,FR,True,False,True,True
mule_000692,mule_cust_000692,True,personal_current,1,787.23,10793.55,23,19,42,805.53,686.29,7.21,0.707,0.622,AU,True,False,True,True
mule_000693,mule_cust_000693,True,personal_current,4,1645.4,19888.97,42,52,94,442.19,604.85,18.22,0.832,0.847,FR,True,True,True,True
mule_000694,mule_cust_000694,True,personal_current,30,1924.74,13322.39,21,19,40,4816.95,2531.22,5.96,0.861,0.776,IT,True,False,True,True
mule_000695,mule_cust_000695,True,personal_current,7,1023.58,19493.39,18,31,49,2265.52,1344.97,18.32,0.71,0.874,FR,True,True,True,True
mule_000696,mule_cust_000696,True,personal_current,3,1683.94,5468.2,24,47,71,1655.75,1727.24,6.0,0.947,0.612,AU,True,False,True,True
mule_000697,mule_cust_000697,True,personal_current,4,1923.37,8690.0,26,39,65,2132.82,1054.12,17.2,0.886,0.798,UK,True,True,False,True
mule_000698,mule_cust_000698,True,personal_current,1,1364.24,13305.17,44,35,79,1323.48,366.55,9.03,0.864,0.76,ES,True,False,True,True
mule_000699,mule_cust_000699,True,personal_current,3,1540.8,12339.84,20,44,64,790.03,2845.12,15.13,0.894,0.767,AU,True,True,True,True
mule_000700,mule_cust_000700,True,personal_current,1,743.26,19773.72,45,33,78,4927.66,4264.12,7.96,0.919,0.811,US,True,False,True,True
mule_000701,mule_cust_000701,True,personal_current,5,1774.4,12202.02,47,35,82,2567.59,2669.21,7.84,0.925,0.802,AU,True,False,True,True
mule_000702,mule_cust_000702,True,personal_current,1,1406.26,6814.41,48,38,86,2731.09,1902.12,13.83,0.722,0.729,UK,True,True,False,True
mule_000703,mule_cust_000703,True,personal_current,60,1341.73,15311.55,20,45,65,654.75,4395.04,9.29,0.806,0.795,UK,False,False,False,True
mule_000704,mule_cust_000704,True,personal_current,14,1304.87,9173.26,25,33,58,817.18,229.96,15.34,0.775,0.788,UK,True,True,False,True
mule_000705,mule_cust_000705,True,personal_current,4,1256.64,13776.17,45,17,62,4859.21,914.36,13.96,0.806,0.734,UK,True,True,False,True
mule_000706,mule_cust_000706,True,personal_current,14,1227.88,13151.09,12,58,70,757.67,2830.71,11.66,0.747,0.796,UK,True,True,False,True
mule_000707,mule_cust_000707,True,personal_current,5,1290.72,16013.42,19,56,75,3395.77,1395.08,11.9,0.748,0.663,UK,True,True,False,True
mule_000708,mule_cust_000708,True,personal_current,21,816.06,8413.01,42,50,92,811.56,2930.79,6.13,0.734,0.793,US,True,False,True,True
mule_000709,mule_cust_000709,True,personal_current,10,1336.14,8840.32,30,51,81,758.11,2483.39,11.56,0.767,0.781,IT,True,True,True,True
mule_000710,mule_cust_000710,True,personal_current,90,1411.64,11070.59,28,36,64,1962.93,4125.09,10.52,0.793,0.715,FR,False,True,True,True
mule_000711,mule_cust_000711,True,personal_current,7,1421.25,10012.15,38,19,57,384.15,3937.97,12.69,0.8,0.749,AU,True,True,True,True
mule_000712,mule_cust_000712,True,personal_current,1,1807.33,11701.09,43,42,85,589.09,3266.57,8.74,0.919,0.844,NL,True,False,True,True
mule_000713,mule_cust_000713,True,personal_current,21,1899.99,17881.14,32,44,76,1504.2,1075.36,14.05,0.826,0.86,NL,True,True,True,True
mule_000714,mule_cust_000714,True,personal_current,4,1259.53,19572.75,14,52,66,2872.73,4266.75,11.22,0.782,0.782,ES,True,True,True,True
mule_000715,mule_cust_000715,True,personal_current,14,1993.23,5338.53,35,37,72,2543.89,1619.08,13.24,0.887,0.835,US,True,True,True,True
mule_000716,mule_cust_000716,True,personal_current,10,1486.68,19386.68,23,17,40,3672.29,1342.08,17.69,0.807,0.682,US,True,True,True,True
mule_000717,mule_cust_000717,True,personal_current,14,722.95,11842.38,30,53,83,1139.58,3746.33,17.46,0.773,0.862,DE,True,True,True,True
mule_000718,mule_cust_000718,True,personal_current,4,1622.61,19420.02,26,39,65,1412.41,3758.95,15.56,0.936,0.723,AU,True,True,True,True
mule_000719,mule_cust_000719,True,personal_current,4,1445.88,11743.98,42,41,83,2637.91,2449.34,17.16,0.884,0.799,UK,True,True,False,True
mule_000720,mule_cust_000720,True,personal_current,10,1250.46,18411.49,33,22,55,464.75,3719.79,5.57,0.792,0.763,UK,True,False,False,True
mule_000721,mule_cust_000721,True,personal_current,10,512.53,7528.99,36,42,78,3629.06,4137.4,15.58,0.868,0.718,UK,True,True,False,True
mule_000722,mule_cust_000722,True,personal_current,1,1301.83,15126.95,17,30,47,3707.26,2420.1,6.11,0.748,0.852,DE,True,False,True,True
mule_000723,mule_cust_000723,True,personal_current,21,676.34,19853.34,17,17,34,1310.31,3346.6,9.57,0.744,0.836,US,True,False,True,True
mule_000724,mule_cust_000724,True,personal_current,30,1760.95,17714.6,25,52,77,4067.59,2770.92,9.44,0.922,0.852,US,True,False,True,True
mule_000725,mule_cust_000725,True,personal_current,1,1457.82,5758.95,46,41,87,2302.56,3895.5,13.49,0.739,0.807,CA,True,True,True,True
mule_000726,mule_cust_000726,True,personal_current,7,1834.53,11606.52,38,53,91,2969.04,328.14,12.91,0.922,0.851,IT,True,True,True,True
mule_000727,mule_cust_000727,True,personal_current,30,656.79,6931.21,36,24,60,2360.12,1597.2,11.57,0.766,0.649,AU,True,True,True,True
mule_000728,mule_cust_000728,True,personal_current,5,800.23,9793.84,11,46,57,546.7,791.42,6.1,0.903,0.826,DE,True,False,True,True
mule_000729,mule_cust_000729,True,personal_current,10,1504.08,12154.88,16,37,53,3183.03,3533.77,12.51,0.789,0.683,AU,True,True,True,True
mule_000730,mule_cust_000730,True,personal_current,10,1806.45,10135.01,22,46,68,2894.51,3990.34,12.92,0.829,0.773,DE,True,True,True,True
mule_000731,mule_cust_000731,True,personal_current,45,610.35,5801.52,12,17,29,2743.4,2824.83,12.24,0.723,0.83,DE,False,True,True,True
mule_000732,mule_cust_000732,True,personal_current,3,959.36,17567.62,19,42,61,4429.3,1266.48,13.89,0.934,0.803,US,True,True,True,True
mule_000733,mule_cust_000733,True,personal_current,7,1015.97,9158.88,42,19,61,3803.79,2954.53,10.33,0.712,0.609,CA,True,True,True,True
mule_000734,mule_cust_000734,True,personal_current,10,1306.07,17611.78,22,28,50,2298.43,1365.69,13.73,0.714,0.643,AU,True,True,True,True
mule_000735,mule_cust_000735,True,personal_current,1,1459.66,5820.27,28,15,43,225.68,3404.84,18.55,0.735,0.629,US,True,True,True,True
mule_000736,mule_cust_000736,True,personal_current,30,1313.58,12911.85,13,25,38,203.79,3674.11,6.31,0.858,0.874,UK,True,False,False,True
mule_000737,mule_cust_000737,True,personal_current,7,618.05,14056.33,46,40,86,4068.12,4455.35,10.66,0.811,0.614,UK,True,True,False,True
mule_000738,mule_cust_000738,True,personal_current,30,692.94,11686.68,45,55,100,4468.73,2409.38,13.48,0.867,0.888,AU,True,True,True,True
mule_000739,mule_cust_000739,True,personal_current,5,521.8,6214.25,22,57,79,3623.94,3018.49,14.37,0.771,0.713,UK,True,True,False,True
mule_000740,mule_cust_000740,True,personal_current,10,1255.83,15631.48,10,43,53,1757.3,1603.84,5.39,0.785,0.841,IT,True,False,True,True
mule_000741,mule_cust_000741,True,personal_current,5,1183.25,5462.37,34,58,92,262.45,4259.66,12.34,0.785,0.877,UK,True,True,False,True
mule_000742,mule_cust_000742,True,personal_current,7,1323.4,8289.81,13,56,69,3330.87,3313.02,5.01,0.934,0.649,UK,True,False,False,True
mule_000743,mule_cust_000743,True,personal_current,2,556.73,6845.78,22,26,48,2029.9,4459.6,8.71,0.827,0.853,UK,True,False,False,True
mule_000744,mule_cust_000744,True,personal_current,4,1422.64,12217.82,34,45,79,2676.54,1252.7,19.11,0.926,0.77,US,True,True,True,True
mule_000745,mule_cust_000745,True,personal_current,3,1117.78,15913.69,44,44,88,4662.0,951.36,11.55,0.798,0.722,UK,True,True,False,True
mule_000746,mule_cust_000746,True,personal_current,14,553.65,12923.4,10,17,27,3107.36,3159.61,10.75,0.917,0.77,US,True,True,True,True
mule_000747,mule_cust_000747,True,personal_current,1,1197.03,17311.04,25,32,57,768.62,209.33,9.55,0.874,0.837,UK,True,False,False,True
mule_000748,mule_cust_000748,True,personal_current,5,1131.68,11157.84,22,54,76,854.58,1005.6,5.83,0.75,0.603,AU,True,False,True,True
mule_000749,mule_cust_000749,True,personal_current,3,1959.72,7905.76,27,18,45,1917.64,186.76,17.59,0.708,0.882,IT,True,True,True,True
mule_000750,mule_cust_000750,True,personal_current,5,1315.39,14806.67,31,18,49,2065.43,1959.55,16.2,0.723,0.754,CA,True,True,True,True
mule_000751,mule_cust_000751,True,personal_current,5,1597.81,10756.87,27,51,78,2120.75,804.66,12.55,0.9,0.732,US,True,True,True,True
mule_000752,mule_cust_000752,True,personal_current,14,1559.09,12356.82,24,35,59,4447.65,2660.04,8.32,0.767,0.841,UK,True,False,False,True
mule_000753,mule_cust_000753,True,personal_current,90,695.53,16941.03,32,42,74,2562.64,3980.83,11.19,0.834,0.615,UK,False,True,False,True
mule_000754,mule_cust_000754,True,personal_current,2,1520.87,6818.97,38,52,90,3309.62,3247.51,7.68,0.72,0.882,UK,True,False,False,True
mule_000755,mule_cust_000755,True,personal_current,21,1795.24,16587.84,42,34,76,4144.65,3496.24,13.95,0.784,0.679,UK,True,True,False,True
mule_000756,mule_cust_000756,True,personal_current,5,1377.89,10390.08,25,38,63,1944.87,2938.38,18.52,0.741,0.714,UK,True,True,False,True
mule_000757,mule_cust_000757,True,personal_current,7,1593.31,18978.69,38,16,54,4761.01,425.19,14.05,0.714,0.868,CA,True,True,True,True
mule_000758,mule_cust_000758,True,personal_current,7,1747.36,7254.66,16,50,66,1711.68,711.06,12.03,0.85,0.609,UK,True,True,False,True
mule_000759,mule_cust_000759,True,personal_current,1,1130.5,18426.5,36,44,80,3257.83,853.12,18.59,0.829,0.646,ES,True,True,True,True
mule_000760,mule_cust_000760,True,personal_current,10,1597.56,15637.71,14,43,57,3818.15,2095.38,9.65,0.821,0.697,FR,True,False,True,True
mule_000761,mule_cust_000761,True,personal_current,3,1489.65,7054.73,39,36,75,4583.84,2797.34,13.4,0.94,0.788,UK,True,True,False,True
mule_000762,mule_cust_000762,True,personal_current,3,1557.96,16031.55,27,56,83,1857.65,4461.1,6.53,0.801,0.619,FR,True,False,True,True
mule_000763,mule_cust_000763,True,personal_current,1,1511.01,5847.25,23,18,41,4246.58,1884.87,12.83,0.8,0.69,FR,True,True,True,True
mule_000764,mule_cust_000764,True,personal_current,2,1584.42,8092.96,32,17,49,1815.01,2712.83,11.82,0.886,0.664,UK,True,True,False,True
mule_000765,mule_cust_000765,True,personal_current,10,1732.47,5892.2,27,56,83,4010.7,3953.7,17.77,0.894,0.681,FR,True,True,True,True
